HMM Name	HMM Length	Target Name	Target Length	i-Evalue	HMM From	HMM To	Target From	Target To	Coverage	HMM File Name
0035607	54	WP_011108549.1	116	1.3728821864224382e-08	3	52	65	113	0.9259259259259259	TF
0043707	64	WP_011108573.1	67	1.0522746887984177e-10	5	62	4	62	0.90625	TF
GerE	57	WP_011108581.1	191	1.9216113776194204e-06	18	43	147	172	0.45614035087719296	TF
0035607	54	WP_011108607.1	1376	5.39337638796922e-08	3	53	1317	1365	0.9444444444444444	TF
0036286	54	WP_011108608.1	280	4.8434256517302114e-05	8	53	180	225	0.8518518518518519	TF
HTH_AraC	42	WP_011108608.1	280	4.4365239122739546e-05	5	39	237	272	0.8333333333333334	TF
HTH_AraC	42	WP_011108633.1	1343	7.013664906729493e-10	4	42	1300	1339	0.9285714285714286	TF
HTH_AraC	42	WP_011108655.1	1271	8.024735544617238e-10	7	40	1211	1245	0.8095238095238095	TF
HTH_AraC	42	WP_011108669.1	157	1.075137287212982e-06	14	41	114	142	0.6666666666666666	TF
HTH_AraC	42	WP_011108687.1	1310	2.5736067539848547e-12	6	40	1268	1303	0.8333333333333334	TF
GerE	57	WP_011108735.1	189	1.9657047221204253e-09	3	43	130	170	0.7192982456140351	TF
HTH_AraC	42	WP_011108752.1	1366	3.72031303730331e-08	2	42	1309	1347	0.9761904761904762	TF
HTH_AraC	42	WP_011108776.1	1354	1.0930884914719512e-08	8	42	1305	1340	0.8333333333333334	TF
0036286	54	WP_011108846.1	1345	1.941920979067301e-06	10	53	1233	1277	0.8148148148148148	TF
HTH_AraC	42	WP_011108846.1	1345	8.211254790646627e-09	6	42	1289	1326	0.8809523809523809	TF
0035607	54	WP_011108923.1	904	2.659458121775089e-09	2	52	849	897	0.9444444444444444	TF
HTH_AraC	42	WP_011108970.1	1345	1.949427961271163e-06	6	42	1301	1338	0.8809523809523809	TF
HTH_AraC	42	WP_011109035.1	1324	8.173171885500874e-05	14	42	1234	1262	0.6904761904761905	TF
HTH_AraC	42	WP_011109035.1	1324	1.1817687847144465e-07	6	41	1275	1311	0.8571428571428571	TF
HTH_AraC	42	WP_011109039.1	1315	1.3858173372595192e-10	6	41	1275	1311	0.8571428571428571	TF
LytTR	98	WP_011109043.1	263	6.031168944496165e-21	2	97	160	259	0.9795918367346939	TF
GerE	57	WP_011109055.1	184	2.9776425977017604e-06	16	43	138	165	0.49122807017543857	TF
HTH_AraC	42	WP_011109105.1	1511	1.5314106123699773e-11	2	41	1469	1506	0.9523809523809523	TF
LytTR	98	WP_011109112.1	270	5.71645500163042e-26	2	97	173	268	0.9795918367346939	TF
HTH_AraC	42	WP_011109117.1	1450	5.007093034464526e-05	8	42	1362	1397	0.8333333333333334	TF
HTH_AraC	42	WP_011109117.1	1450	5.3136121239450855e-09	7	40	1411	1445	0.8095238095238095	TF
HTH_AraC	42	WP_011109124.1	1310	5.8051713013674875e-11	6	41	1267	1303	0.8571428571428571	TF
0036286	54	WP_011109128.1	375	1.0278291441412374e-08	2	53	100	151	0.9629629629629629	TF
HTH_AraC	42	WP_011109128.1	375	1.6258148925554035e-06	2	42	163	201	0.9761904761904762	TF
HTH_AraC	42	WP_011109153.1	1433	2.3981991395192643e-09	7	40	1383	1417	0.8095238095238095	TF
HTH_AraC	42	WP_011109156.1	1431	3.0700453952372816e-13	6	42	1379	1416	0.8809523809523809	TF
HTH_11	55	WP_011109168.1	493	1.3599657766079843e-10	2	46	434	476	0.8181818181818182	TF
0038753	71	WP_011109206.1	233	8.641679896841083e-11	2	69	154	221	0.9577464788732394	TF
0035607	54	WP_011109238.1	295	9.976400974742997e-12	4	52	192	240	0.9074074074074074	TF
HTH_AraC	42	WP_011109238.1	295	3.449984704441389e-12	2	42	253	291	0.9761904761904762	TF
0040517	144	WP_011109309.1	473	4.168380759720937e-08	25	78	407	461	0.375	TF
HTH_3	55	WP_011109313.1	94	7.649823342800638e-13	5	52	39	86	0.8727272727272727	TF
HTH_11	55	WP_011109350.1	513	1.6835926768344856e-06	2	47	454	498	0.8363636363636363	TF
GerE	57	WP_011109391.1	189	2.0409360361892986e-05	11	43	135	167	0.5789473684210527	TF
0038966	94	WP_011109410.1	72	3.531353949562473e-05	34	77	5	49	0.46808510638297873	TF
0043669	98	WP_016267521.1	108	4.314734235517875e-21	5	91	5	92	0.8877551020408163	TF
GerE	57	WP_016269926.1	186	3.793740785404011e-06	19	46	147	174	0.49122807017543857	TF
0043707	64	WP_022251786.1	71	2.1050974357715808e-09	5	62	7	65	0.90625	TF
0036286	54	WP_022470046.1	283	7.229409326692285e-05	3	50	182	229	0.8888888888888888	TF
0035607	54	WP_022470046.1	283	1.887261409006995e-07	4	52	235	281	0.9074074074074074	TF
PadR	75	WP_032813353.1	108	3.413475034055196e-20	1	74	19	89	0.9866666666666667	TF
Pencillinase_R	115	WP_032813773.1	122	1.3914484550247773e-33	1	115	4	117	1.0	TF
0035607	54	WP_032814147.1	291	2.339890129388377e-06	9	53	184	228	0.8333333333333334	TF
HTH_AraC	42	WP_032814147.1	291	8.583250761143403e-05	3	42	237	278	0.9523809523809523	TF
HTH_3	55	WP_032840585.1	102	2.879761505201315e-14	4	52	46	94	0.8909090909090909	TF
0040517	144	WP_032840730.1	146	9.325847926145023e-28	2	136	9	145	0.9375	TF
HTH_3	55	WP_040293447.1	68	1.8704753023615085e-09	1	52	7	58	0.9454545454545454	TF
GerE	57	WP_048696749.1	172	2.425064044757995e-16	2	52	120	170	0.8947368421052632	TF
HTH_3	55	WP_055169699.1	79	6.3567084786387224e-09	15	52	16	53	0.6909090909090909	TF
0043707	64	WP_055217103.1	67	4.786942800206238e-10	5	62	4	62	0.90625	TF
0036955	59	WP_061474082.1	356	1.3097553667725421e-15	3	58	8	63	0.9491525423728814	TF
0035607	54	WP_070750721.1	1366	2.962580425606796e-07	2	52	1313	1361	0.9444444444444444	TF
0036286	54	WP_105100223.1	267	9.474208351518202e-06	3	51	154	201	0.9074074074074074	TF
0036286	54	WP_105100227.1	267	1.2963403972244624e-05	5	53	158	204	0.9074074074074074	TF
HTH_AraC	42	WP_105100227.1	267	1.1347066067433514e-06	13	41	225	254	0.6904761904761905	TF
LytTR	98	WP_105100241.1	251	1.3035557338877331e-20	2	97	151	249	0.9795918367346939	TF
0043669	98	WP_118195647.1	108	2.6163547958792886e-21	3	91	3	92	0.9081632653061225	TF
0036286	54	WP_162303138.1	1175	3.933334592521661e-05	4	53	1072	1122	0.9259259259259259	TF
HTH_AraC	42	WP_162303138.1	1175	3.941208851418847e-10	1	42	1133	1172	1.0	TF
0035607	54	WP_162303145.1	927	8.444185641737724e-09	2	53	866	918	0.9629629629629629	TF
HTH_AraC	42	WP_172461657.1	1348	6.49327763419851e-11	6	41	1309	1345	0.8571428571428571	TF
0038966	94	WP_225011821.1	101	1.4363247367071004e-06	23	83	19	79	0.648936170212766	TF
HTH_AraC	42	WP_317046044.1	914	2.363213351763172e-10	2	42	873	911	0.9761904761904762	TF
