HMM Name	HMM Length	Target Name	Target Length	i-Evalue	HMM From	HMM To	Target From	Target To	Coverage	HMM File Name
Reg_prop	24	PUL0289|ABQ06883.1	1373	9.71183527483798e-05	2	23	81	102	0.9166666666666666	STP
Reg_prop	24	PUL0289|ABQ06883.1	1373	2.3995177404440842e-05	1	23	449	471	0.9583333333333334	STP
Y_Y_Y	66	PUL0289|ABQ06883.1	1373	3.962265858348679e-19	1	65	728	791	0.9848484848484849	STP
HisKA	64	PUL0289|ABQ06883.1	1373	1.3279483430706166e-12	2	61	847	911	0.9375	STP
HATPase_c	111	PUL0289|ABQ06883.1	1373	2.6672044995642762e-20	2	109	961	1084	0.972972972972973	STP
Response_reg	112	PUL0289|ABQ06883.1	1373	8.624353146805887e-24	1	109	1131	1239	0.9732142857142857	STP
HTH_18	81	PUL0289|ABQ06883.1	1373	3.57310238185668e-20	1	77	1296	1371	0.9506172839506173	STP
LacI	46	PUL0294|PKD09595.1	346	1.530577256656833e-10	2	44	17	59	0.9347826086956522	STP
Peripla_BP_3	164	PUL0294|PKD09595.1	346	1.0196699545537498e-42	1	164	178	339	1.0	STP
SBP_bac_1	315	PUL0294|PKD09799.1	437	5.621679035322542e-41	3	315	53	356	0.9936507936507937	STP
LacI	46	PUL0329|APU67054.1	359	6.437271521468398e-12	1	46	8	53	1.0	STP
Peripla_BP_3	164	PUL0329|APU67054.1	359	1.4246583925485023e-31	2	164	176	339	0.9939024390243902	STP
Response_reg	112	PUL0335|SIP56312.1	453	5.758073423342709e-26	1	112	2	116	1.0	STP
AAA	132	PUL0335|SIP56312.1	453	1.2495362438687174e-07	1	121	165	295	0.9166666666666666	STP
HTH_8	42	PUL0335|SIP56312.1	453	9.075200605016832e-16	1	42	405	446	1.0	STP
Glyoxalase	128	PUL0335|SIP56314.1	170	2.0431259101893586e-14	2	119	38	153	0.921875	STP
TPR_1	34	PUL0335|SIP56319.1	450	2.648351984579488e-07	2	34	83	115	0.9705882352941176	STP
AraC_binding	136	PUL0335|SIP56329.1	268	6.953236502549389e-05	28	78	29	78	0.375	STP
HTH_18	81	PUL0335|SIP56329.1	268	2.034063428661769e-14	1	79	190	267	0.9753086419753086	STP
Fer4	24	PUL0335|SIP56330.1	313	1.0266600908102453e-05	5	21	227	243	0.7083333333333334	STP
Y_Y_Y	66	PUL0336|SIP56351.1	983	9.658168042307742e-09	4	65	702	758	0.9393939393939394	STP
TPR_2	34	PUL0336|SIP56360.1	476	6.096602506629483e-05	7	34	25	52	0.8235294117647058	STP
Response_reg	112	PUL0336|SIP56365.1	566	3.855399569163063e-19	1	110	315	424	0.9821428571428571	STP
HTH_18	81	PUL0336|SIP56365.1	566	2.972277818429956e-17	1	80	486	564	0.9876543209876543	STP
Aminotran_1_2	363	PUL0337|SIP56368.1	428	3.306916547426196e-10	18	238	37	227	0.6088154269972452	STP
Response_reg	112	PUL0337|SIP56370.1	220	1.452472704844385e-06	2	111	5	116	0.9821428571428571	STP
GerE	57	PUL0337|SIP56370.1	220	3.1586615061257637e-18	2	57	152	207	0.9824561403508771	STP
Response_reg	112	PUL0337|SIP56374.1	566	3.855399569163063e-19	1	110	315	424	0.9821428571428571	STP
HTH_18	81	PUL0337|SIP56374.1	566	2.972277818429956e-17	1	80	486	564	0.9876543209876543	STP
TPR_2	34	PUL0337|SIP56379.1	476	6.096602506629483e-05	7	34	25	52	0.8235294117647058	STP
Y_Y_Y	66	PUL0337|SIP56388.1	983	9.658168042307742e-09	4	65	702	758	0.9393939393939394	STP
Response_reg	112	PUL0338|SIP56397.1	566	3.855399569163063e-19	1	110	315	424	0.9821428571428571	STP
HTH_18	81	PUL0338|SIP56397.1	566	2.972277818429956e-17	1	80	486	564	0.9876543209876543	STP
TPR_2	34	PUL0338|SIP56402.1	476	6.096602506629483e-05	7	34	25	52	0.8235294117647058	STP
Y_Y_Y	66	PUL0338|SIP56411.1	983	9.658168042307742e-09	4	65	702	758	0.9393939393939394	STP
Fer4	24	PUL0338|SIP56423.1	313	1.0266600908102453e-05	5	21	227	243	0.7083333333333334	STP
AraC_binding	136	PUL0338|SIP56424.1	268	6.953236502549389e-05	28	78	29	78	0.375	STP
HTH_18	81	PUL0338|SIP56424.1	268	2.034063428661769e-14	1	79	190	267	0.9753086419753086	STP
cNMP_binding	88	PUL0339|SIP56448.1	233	2.1359230733788976e-15	2	88	37	124	0.9886363636363636	STP
Pyr_redox_2	292	PUL0339|SIP56450.1	315	1.6255200389168021e-46	2	292	7	298	0.9965753424657534	STP
Y_Y_Y	66	PUL0342|WP_013064354.1	1334	2.350373478216368e-05	2	64	700	758	0.9545454545454546	STP
HisKA	64	PUL0342|WP_013064354.1	1334	7.955360640719684e-14	2	64	811	875	0.984375	STP
HATPase_c	111	PUL0342|WP_013064354.1	1334	2.200269589112581e-22	3	109	923	1030	0.963963963963964	STP
Response_reg	112	PUL0342|WP_013064354.1	1334	3.7293864799936924e-25	2	110	1084	1192	0.9732142857142857	STP
HTH_18	81	PUL0342|WP_013064354.1	1334	7.31697886216096e-26	1	80	1251	1329	0.9876543209876543	STP
SBP_bac_1	315	PUL0342|WP_080517213.1	468	6.057410887323883e-07	13	310	80	347	0.946031746031746	STP
Y_Y_Y	66	PUL0345|EDV05050.1	1364	5.157572041615765e-13	2	54	716	768	0.803030303030303	STP
HisKA	64	PUL0345|EDV05050.1	1364	3.174288168971662e-11	2	64	829	893	0.984375	STP
HATPase_c	111	PUL0345|EDV05050.1	1364	4.812501736448054e-22	6	110	944	1060	0.9459459459459459	STP
Response_reg	112	PUL0345|EDV05050.1	1364	8.863439650331054e-27	1	111	1114	1224	0.9910714285714286	STP
HTH_18	81	PUL0345|EDV05050.1	1364	3.1038889701218847e-22	1	79	1282	1359	0.9753086419753086	STP
Reg_prop	24	PUL0345|EDV05065.1	1331	7.87716840382759e-05	1	23	544	566	0.9583333333333334	STP
Y_Y_Y	66	PUL0345|EDV05065.1	1331	1.341233396353999e-12	2	66	683	743	0.9848484848484849	STP
HisKA	64	PUL0345|EDV05065.1	1331	3.125543154225425e-13	2	64	794	858	0.984375	STP
HATPase_c	111	PUL0345|EDV05065.1	1331	2.301437806764663e-23	2	110	905	1025	0.9819819819819819	STP
Response_reg	112	PUL0345|EDV05065.1	1331	2.06677945736266e-27	1	110	1073	1182	0.9821428571428571	STP
HTH_18	81	PUL0345|EDV05065.1	1331	9.033253802583652e-20	1	79	1241	1318	0.9753086419753086	STP
Reg_prop	24	PUL0346|CCG34970.1	1308	6.250975462257947e-06	3	24	298	319	0.9166666666666666	STP
Reg_prop	24	PUL0346|CCG34970.1	1308	6.076536670563286e-05	6	23	480	497	0.75	STP
Y_Y_Y	66	PUL0346|CCG34970.1	1308	5.137168743705904e-08	3	63	658	716	0.9242424242424242	STP
HisKA	64	PUL0346|CCG34970.1	1308	5.192135590098597e-12	2	64	768	832	0.984375	STP
HATPase_c	111	PUL0346|CCG34970.1	1308	8.053730892091118e-23	2	109	880	1000	0.972972972972973	STP
Response_reg	112	PUL0346|CCG34970.1	1308	2.4161308302352454e-26	1	110	1047	1156	0.9821428571428571	STP
HTH_18	81	PUL0346|CCG34970.1	1308	8.888130635743489e-21	3	80	1217	1293	0.9629629629629629	STP
SBP_bac_5	377	PUL0390|WP_004082544.1	657	1.8480820328684437e-84	1	365	116	527	0.9681697612732095	STP
HTH_IclR	52	PUL0390|WP_004082558.1	246	1.409254814477296e-10	2	48	4	50	0.9038461538461539	STP
IclR	129	PUL0390|WP_004082558.1	246	6.413284943980367e-41	3	128	118	242	0.9767441860465116	STP
PfkB	302	PUL0390|WP_004082562.1	339	8.810121440533606e-40	3	289	2	310	0.9503311258278145	STP
SBP_bac_5	377	PUL0390|WP_004082579.1	625	4.53083208549903e-57	1	369	76	511	0.9787798408488063	STP
Sigma70_r2	71	PUL0392|CBK69515.1	171	2.903117480699259e-10	1	69	11	77	0.971830985915493	STP
Sigma70_r4_2	54	PUL0392|CBK69515.1	171	3.3070972792034843e-13	3	53	108	158	0.9444444444444444	STP
AraC_binding	136	PUL0402|BAL51427.1	319	4.3155066427368036e-07	16	84	28	94	0.5073529411764706	STP
HTH_18	81	PUL0402|BAL51427.1	319	6.297978580711923e-20	2	80	194	271	0.9753086419753086	STP
SBP_bac_1	315	PUL0414|AFK83733.1	521	1.720149867102433e-11	9	313	53	369	0.9682539682539683	STP
ATPase_2	233	PUL0414|AFK83741.1	420	1.949524259234984e-07	2	94	4	95	0.39914163090128757	STP
Fer4	24	PUL0414|AFK83745.1	203	2.8864605633503133e-06	4	20	168	184	0.7083333333333334	STP
AAA	132	PUL0414|AFK83746.1	332	1.0739543139293806e-05	3	128	42	190	0.9545454545454546	STP
AraC_binding	136	PUL0456|WP_006281698.1	302	2.0338243173996632e-15	24	93	58	128	0.5147058823529411	STP
HTH_18	81	PUL0456|WP_006281698.1	302	4.843686887384875e-19	1	79	219	296	0.9753086419753086	STP
TPR_1	34	PUL0456|WP_008760065.1	1093	7.66175303091436e-05	3	28	944	969	0.7647058823529411	STP
Y_Y_Y	66	PUL0456|WP_039869720.1	1368	5.931897658324374e-08	2	62	686	744	0.9242424242424242	STP
HisKA	64	PUL0456|WP_039869720.1	1368	4.331749759313747e-11	8	64	803	861	0.890625	STP
HATPase_c	111	PUL0456|WP_039869720.1	1368	6.726431369935589e-21	3	110	909	1019	0.972972972972973	STP
Response_reg	112	PUL0456|WP_039869720.1	1368	5.4861093190925885e-25	1	110	1118	1227	0.9821428571428571	STP
HTH_18	81	PUL0456|WP_039869720.1	1368	5.589843752661634e-25	1	80	1286	1364	0.9876543209876543	STP
Y_Y_Y	66	PUL0474|WP_012023635.1	959	1.0687001157196e-15	2	65	677	738	0.9696969696969697	STP
GerE	57	PUL0474|WP_012023635.1	959	2.0434708615022134e-07	3	54	902	953	0.9122807017543859	STP
Reg_prop	24	PUL0480|WP_012025839.1	1384	2.6092164708889086e-05	2	23	81	102	0.9166666666666666	STP
Reg_prop	24	PUL0480|WP_012025839.1	1384	4.63489772897961e-05	1	21	308	328	0.875	STP
Reg_prop	24	PUL0480|WP_012025839.1	1384	1.921333737271403e-06	1	22	451	472	0.9166666666666666	STP
Y_Y_Y	66	PUL0480|WP_012025839.1	1384	3.939575128904486e-20	1	66	730	794	1.0	STP
HisKA	64	PUL0480|WP_012025839.1	1384	3.0746382462708853e-14	2	62	849	912	0.953125	STP
HATPase_c	111	PUL0480|WP_012025839.1	1384	1.3135905365226741e-25	2	110	961	1083	0.9819819819819819	STP
Response_reg	112	PUL0480|WP_012025839.1	1384	7.445179179792998e-25	1	110	1138	1247	0.9821428571428571	STP
HTH_18	81	PUL0480|WP_012025839.1	1384	2.1780649835678903e-18	4	78	1306	1379	0.9259259259259259	STP
LacI	46	PUL0508|BAD02385.1	343	1.9429014731437867e-14	1	44	13	56	0.9565217391304348	STP
Peripla_BP_3	164	PUL0508|BAD02385.1	343	1.4873776554393018e-45	1	164	175	337	1.0	STP
SBP_bac_1	315	PUL0508|BAD02386.1	436	7.0591781438981954e-37	8	308	57	348	0.9555555555555556	STP
Reg_prop	24	PUL0533|ALJ58214.1	1375	4.001653287402743e-05	2	24	30	52	0.9583333333333334	STP
Reg_prop	24	PUL0533|ALJ58214.1	1375	8.365987932464514e-05	3	24	347	368	0.9166666666666666	STP
Y_Y_Y	66	PUL0533|ALJ58214.1	1375	9.008163808183797e-05	2	50	718	764	0.7424242424242424	STP
HisKA	64	PUL0533|ALJ58214.1	1375	3.566988054330791e-13	2	64	829	893	0.984375	STP
HATPase_c	111	PUL0533|ALJ58214.1	1375	1.71448491749317e-21	2	110	940	1063	0.9819819819819819	STP
Response_reg	112	PUL0533|ALJ58214.1	1375	1.2360092344492342e-26	1	111	1116	1226	0.9910714285714286	STP
HTH_18	81	PUL0533|ALJ58214.1	1375	9.67858836708403e-23	2	81	1285	1363	0.9876543209876543	STP
dCache_1	249	PUL0542|ABI49930.1	575	5.787815357570123e-10	6	247	45	259	0.9718875502008032	STP
HATPase_c	111	PUL0542|ABI49930.1	575	2.5045102832041908e-11	9	109	462	568	0.9099099099099099	STP
Response_reg	112	PUL0542|ABI49931.1	259	1.2000410810674051e-30	1	112	6	119	1.0	STP
HTH_18	81	PUL0542|ABI49931.1	259	4.430563036419773e-25	1	80	176	254	0.9876543209876543	STP
SBP_bac_1	315	PUL0542|ABI49932.1	441	3.669078987470834e-37	2	310	52	352	0.9809523809523809	STP
PfkB	302	PUL0542|ABI49942.1	314	3.6394240097312204e-56	3	301	2	297	0.9900662251655629	STP
GntR	64	PUL0542|ABI49944.1	249	1.495508411676594e-19	3	64	38	98	0.96875	STP
Reg_prop	24	PUL0553|CBK67958.1	1339	4.365532884412281e-05	2	24	30	52	0.9583333333333334	STP
Reg_prop	24	PUL0553|CBK67958.1	1339	1.2065545650809494e-05	4	24	341	361	0.875	STP
Y_Y_Y	66	PUL0553|CBK67958.1	1339	1.2606069303739066e-09	5	63	700	754	0.8939393939393939	STP
HisKA	64	PUL0553|CBK67958.1	1339	9.003549078226742e-12	2	64	808	872	0.984375	STP
HATPase_c	111	PUL0553|CBK67958.1	1339	1.0447640376199562e-22	3	110	920	1039	0.972972972972973	STP
Response_reg	112	PUL0553|CBK67958.1	1339	1.0219405056945028e-27	1	111	1085	1195	0.9910714285714286	STP
HTH_18	81	PUL0553|CBK67958.1	1339	3.217085687924341e-22	3	80	1255	1331	0.9629629629629629	STP
Response_reg	112	PUL0592|ACS99993.1	522	6.929875911004022e-28	1	111	4	117	0.9910714285714286	STP
HTH_18	81	PUL0592|ACS99993.1	522	3.286667293762405e-18	2	80	439	516	0.9753086419753086	STP
dCache_1	249	PUL0592|ACS99994.1	572	4.46011032061026e-07	21	205	60	228	0.7429718875502008	STP
HATPase_c	111	PUL0592|ACS99994.1	572	6.958072162696674e-07	10	110	469	568	0.9099099099099099	STP
dCache_1	249	PUL0594|ACT02228.1	596	5.605238417831709e-08	20	247	54	269	0.9156626506024096	STP
SBP_bac_1	315	PUL0594|ACT02229.1	439	2.1979248987105397e-45	11	311	62	344	0.9555555555555556	STP
HTH_5	47	PUL0594|ACT02230.1	299	1.272517593526028e-10	2	45	18	61	0.9361702127659575	STP
Response_reg	112	PUL0599|ADL52302.1	269	4.529837375517026e-30	2	111	8	119	0.9821428571428571	STP
HTH_18	81	PUL0599|ADL52302.1	269	2.5365304579417053e-17	3	80	188	264	0.9629629629629629	STP
dCache_1	249	PUL0599|ADL52303.1	598	2.3893944246577348e-21	7	248	61	297	0.9718875502008032	STP
HATPase_c	111	PUL0599|ADL52303.1	598	1.0593222328069334e-08	8	108	496	593	0.9099099099099099	STP
SBP_bac_1	315	PUL0599|ADL52304.1	422	9.842492989413215e-35	8	308	51	337	0.9555555555555556	STP
GntR	64	PUL0602|AEH48184.1	232	8.933788507238676e-20	3	64	21	81	0.96875	STP
PfkB	302	PUL0602|AEH48186.1	317	9.706374940941792e-73	3	301	2	300	0.9900662251655629	STP
SBP_bac_1	315	PUL0602|AEH48191.1	548	2.660719073581943e-18	13	306	66	373	0.9333333333333333	STP
SBP_bac_1	315	PUL0602|AEH48198.1	440	1.1248565707159992e-36	2	310	51	351	0.9809523809523809	STP
Response_reg	112	PUL0602|AEH48199.1	262	2.557518610861664e-29	1	111	6	117	0.9910714285714286	STP
HTH_18	81	PUL0602|AEH48199.1	262	7.267181861250874e-25	1	80	175	253	0.9876543209876543	STP
dCache_1	249	PUL0602|AEH48200.1	601	1.7030023730429622e-10	3	248	67	285	0.9879518072289156	STP
HATPase_c	111	PUL0602|AEH48200.1	601	1.844227030518396e-11	9	109	487	596	0.9099099099099099	STP
LacI	46	PUL0610|ACY47959.1	349	1.776206274134328e-21	1	46	6	51	1.0	STP
Peripla_BP_3	164	PUL0610|ACY47959.1	349	1.226606085991466e-43	1	164	179	346	1.0	STP
Sigma70_r4_2	54	PUL0610|ACY47967.1	187	4.1502509267478406e-19	2	54	123	175	0.9814814814814815	STP
FecR	96	PUL0610|ACY47968.1	347	1.7589581990284288e-20	2	96	127	222	0.9895833333333334	STP
Reg_prop	24	PUL0625|NPD92975.1	1292	8.076446194704982e-06	3	23	32	52	0.875	STP
Y_Y_Y	66	PUL0625|NPD92975.1	1292	1.1945565822071483e-05	1	48	687	732	0.7272727272727273	STP
HisKA	64	PUL0625|NPD92975.1	1292	1.7976533721274045e-09	3	63	789	853	0.953125	STP
HATPase_c	111	PUL0625|NPD92975.1	1292	4.639022045343568e-22	2	110	901	1012	0.9819819819819819	STP
Response_reg	112	PUL0625|NPD92975.1	1292	6.804854887187185e-24	1	111	1042	1152	0.9910714285714286	STP
HTH_18	81	PUL0625|NPD92975.1	1292	2.917594253978641e-24	3	79	1212	1287	0.9506172839506173	STP
Y_Y_Y	66	PUL0648|WP_006843634.1	1322	8.109231420265941e-14	1	65	694	756	0.9848484848484849	STP
HisKA	64	PUL0648|WP_006843634.1	1322	8.131413410382297e-13	3	64	802	865	0.96875	STP
HATPase_c	111	PUL0648|WP_006843634.1	1322	1.0329636497275794e-17	3	109	913	1027	0.963963963963964	STP
Response_reg	112	PUL0648|WP_006843634.1	1322	3.815109908345353e-26	1	108	1072	1179	0.9642857142857143	STP
HTH_18	81	PUL0648|WP_006843634.1	1322	9.593854812160734e-23	1	81	1240	1319	1.0	STP
NUDIX	131	PUL0648|WP_006843637.1	233	5.874272444527927e-06	5	125	15	133	0.9236641221374046	STP
Reg_prop	24	PUL0648|WP_006843660.1	1335	6.234667156526226e-05	2	23	36	57	0.9166666666666666	STP
Reg_prop	24	PUL0648|WP_006843660.1	1335	9.117471602950081e-06	1	23	80	102	0.9583333333333334	STP
Y_Y_Y	66	PUL0648|WP_006843660.1	1335	4.330759337850245e-11	2	47	701	746	0.696969696969697	STP
HisKA	64	PUL0648|WP_006843660.1	1335	3.282979910534131e-12	1	64	802	867	1.0	STP
HATPase_c	111	PUL0648|WP_006843660.1	1335	9.082709875202245e-18	2	110	914	1034	0.9819819819819819	STP
Response_reg	112	PUL0648|WP_006843660.1	1335	6.327915989050018e-26	1	111	1079	1189	0.9910714285714286	STP
HTH_18	81	PUL0648|WP_006843660.1	1335	3.523810032311197e-23	1	78	1247	1323	0.9629629629629629	STP
Reg_prop	24	PUL0648|WP_026177140.1	1291	3.6551957778682146e-05	1	24	339	362	1.0	STP
Reg_prop	24	PUL0648|WP_026177140.1	1291	1.8229769816169436e-05	1	24	430	453	1.0	STP
Y_Y_Y	66	PUL0648|WP_026177140.1	1291	1.4651616602577872e-10	8	65	687	742	0.8787878787878788	STP
HisKA	64	PUL0648|WP_026177140.1	1291	6.3285006661761675e-09	2	62	783	846	0.953125	STP
HATPase_c	111	PUL0648|WP_026177140.1	1291	4.141191237741376e-17	2	109	895	1004	0.972972972972973	STP
Response_reg	112	PUL0648|WP_026177140.1	1291	1.0644633941515297e-25	1	108	1047	1154	0.9642857142857143	STP
HTH_18	81	PUL0648|WP_026177140.1	1291	5.325859488206315e-19	2	77	1216	1290	0.9382716049382716	STP
Reg_prop	24	PUL0669|WP_004294238.1	1365	1.4094427680436202e-05	1	23	580	602	0.9583333333333334	STP
Y_Y_Y	66	PUL0669|WP_004294238.1	1365	7.020173514376904e-10	2	65	719	778	0.9696969696969697	STP
HisKA	64	PUL0669|WP_004294238.1	1365	3.261290812308021e-13	2	64	830	894	0.984375	STP
HATPase_c	111	PUL0669|WP_004294238.1	1365	7.8663293201376e-25	2	110	941	1062	0.9819819819819819	STP
Response_reg	112	PUL0669|WP_004294238.1	1365	5.0793739491982976e-26	1	109	1108	1216	0.9732142857142857	STP
HTH_18	81	PUL0669|WP_004294238.1	1365	3.111885130937597e-21	2	80	1277	1354	0.9753086419753086	STP
Y_Y_Y	66	PUL0669|WP_004294242.1	1035	3.098303874884696e-19	1	66	703	770	1.0	STP
HisKA	64	PUL0669|WP_004294242.1	1035	1.9417629144578374e-05	1	55	817	873	0.859375	STP
HTH_18	81	PUL0669|WP_004294242.1	1035	6.029153711008256e-19	1	80	953	1030	0.9876543209876543	STP
SBP_bac_1	315	PUL0694|WP_013431280.1	595	4.291003018287611e-77	2	313	53	354	0.9904761904761905	STP
SBP_bac_1	315	PUL0694|WP_041726955.1	954	3.615277530991266e-29	9	314	565	853	0.9714285714285714	STP
SBP_bac_1	315	PUL0695|WP_015907191.1	435	6.863212003717411e-41	9	313	53	352	0.9682539682539683	STP
Fe_dep_repress	60	PUL0695|WP_015907194.1	399	5.381195208978131e-06	9	58	15	60	0.8333333333333334	STP
SBP_bac_1	315	PUL0696|WP_015907390.1	556	7.67977292964727e-16	6	314	58	376	0.9809523809523809	STP
HATPase_c	111	PUL0696|WP_015907394.1	610	6.045079865102754e-10	7	110	503	604	0.9369369369369369	STP
Response_reg	112	PUL0696|WP_015907395.1	509	2.1259247502417844e-29	1	111	4	117	0.9910714285714286	STP
HTH_18	81	PUL0696|WP_015907395.1	509	6.703720164528999e-21	1	80	424	502	0.9876543209876543	STP
LacI	46	PUL0704|WP_031425582.1	353	8.028782131790141e-11	1	46	8	53	1.0	STP
Peripla_BP_3	164	PUL0704|WP_031425582.1	353	4.0378417772767974e-34	2	164	176	339	0.9939024390243902	STP
Reg_prop	24	PUL0705|WP_164076206.1	1359	6.798146293362443e-06	1	23	576	598	0.9583333333333334	STP
Y_Y_Y	66	PUL0705|WP_164076206.1	1359	6.435075402501924e-06	2	66	715	775	0.9848484848484849	STP
HisKA	64	PUL0705|WP_164076206.1	1359	6.408147224194187e-12	2	64	826	890	0.984375	STP
HATPase_c	111	PUL0705|WP_164076206.1	1359	1.3576874880734868e-18	3	110	938	1055	0.972972972972973	STP
Response_reg	112	PUL0705|WP_164076206.1	1359	4.45785492382485e-26	1	108	1101	1208	0.9642857142857143	STP
HTH_18	81	PUL0705|WP_164076206.1	1359	2.2053394520212363e-21	2	78	1270	1345	0.9506172839506173	STP
HxlR	91	PUL0722|WP_203394770.1	138	1.0906064707041868e-17	1	88	17	105	0.967032967032967	STP
Reg_prop	24	PUL0722|WP_203394786.1	1384	2.1129366118244063e-05	2	23	453	474	0.9166666666666666	STP
Y_Y_Y	66	PUL0722|WP_203394786.1	1384	2.3895930108647646e-19	1	66	730	794	1.0	STP
HisKA	64	PUL0722|WP_203394786.1	1384	1.0705706718725395e-12	2	62	849	914	0.953125	STP
HATPase_c	111	PUL0722|WP_203394786.1	1384	2.3932793904958386e-23	2	110	963	1087	0.9819819819819819	STP
Response_reg	112	PUL0722|WP_203394786.1	1384	9.461325965559643e-24	1	111	1137	1247	0.9910714285714286	STP
HTH_18	81	PUL0722|WP_203394786.1	1384	2.5432746729174e-19	1	78	1303	1379	0.9629629629629629	STP
Response_reg	112	PUL0743|WP_015924756.1	566	2.007073238419714e-24	2	111	5	116	0.9821428571428571	STP
HTH_18	81	PUL0743|WP_015924756.1	566	4.861653332395481e-21	1	79	482	559	0.9753086419753086	STP
SBP_bac_1	315	PUL0743|WP_015924757.1	571	5.524214957604921e-13	20	306	95	395	0.9111111111111111	STP
SBP_bac_1	315	PUL0792|WP_004219837.1	435	2.2083419677350574e-40	9	312	45	345	0.9650793650793651	STP
HTH_IclR	52	PUL0792|WP_226555419.1	408	3.146154762570902e-07	9	49	21	61	0.7884615384615384	STP
