HMM Name	HMM Length	Target Name	Target Length	i-Evalue	HMM From	HMM To	Target From	Target To	Coverage	HMM File Name
GH43_1.hmm	307	PUL0345|BACINT_04203	325	5.911427931412414e-154	2	307	8	318	0.996742671009772	dbCAN
GH109.hmm	399	PUL0345|BACINT_04204	326	2.2325590196039993e-17	3	160	1	149	0.39598997493734334	dbCAN
GH67.hmm	669	PUL0345|BACINT_04205	676	6.199514517517124e-268	64	665	49	640	0.8998505231689088	dbCAN
GH8.hmm	320	PUL0345|BACINT_04210	418	3.728792519936999e-79	12	319	84	409	0.9625	dbCAN
CE6.hmm	99	PUL0345|BACINT_04211	1061	7.523208194103595e-35	2	99	73	183	0.98989898989899	dbCAN
GH95.hmm	722	PUL0345|BACINT_04211	1061	5.047525131926223e-294	3	713	266	997	0.9847645429362881	dbCAN
CE1.hmm	227	PUL0345|BACINT_04212	294	1.897565694775385e-58	1	225	38	289	0.9911894273127754	dbCAN
GH5_21.hmm	292	PUL0345|BACINT_04213	660	3.1818591102942653e-103	2	268	70	355	0.9143835616438356	dbCAN
GH10.hmm	303	PUL0345|BACINT_04215	746	2.0532638440733424e-44	96	302	482	741	0.6831683168316832	dbCAN
CE20.hmm	249	PUL0345|BACINT_04222	641	9.353740163545627e-35	3	122	98	223	0.4819277108433735	dbCAN
CE20.hmm	249	PUL0345|BACINT_04222	641	2.5761178667255575e-45	122	247	405	530	0.5060240963855421	dbCAN
GH115.hmm	697	PUL0345|BACINT_04223	848	4.983235027457969e-289	2	697	49	827	0.9985652797704447	dbCAN
GH10.hmm	303	PUL0364|XCC4115	385	5.156637610578212e-103	2	302	25	373	0.9933993399339934	dbCAN
GH2.hmm	752	PUL0364|XCC4116	963	6.82905987598258e-112	22	470	81	738	0.5970744680851063	dbCAN
GH10.hmm	303	PUL0364|XCC4118	330	9.243579294628121e-76	27	302	41	319	0.9108910891089109	dbCAN
GH43_1.hmm	307	PUL0364|XCC4122	344	4.254598631598533e-152	1	307	21	330	1.0	dbCAN
GH67.hmm	669	PUL0392|BXY_46590	713	3.2697570229328126e-281	26	666	38	681	0.9581464872944694	dbCAN
CE20.hmm	249	PUL0392|BXY_46620	548	3.26410662739265e-36	3	147	101	263	0.5823293172690763	dbCAN
CE20.hmm	249	PUL0392|BXY_46620	548	3.6596713086280436e-44	122	248	416	542	0.5100401606425703	dbCAN
GH13_14.hmm	289	PUL0392|BXY_46630	668	5.232390560437727e-119	1	289	202	526	1.0	dbCAN
GH43_11.hmm	292	PUL0402|lilo_1425	559	2.59686583550261e-133	1	292	4	305	1.0	dbCAN
CBM91.hmm	200	PUL0402|lilo_1425	559	7.389011424295056e-45	3	199	333	539	0.985	dbCAN
GH10.hmm	303	PUL0411|xynA	369	5.882200544833645e-103	2	302	26	366	0.9933993399339934	dbCAN
GH43_1.hmm	307	PUL0411|xynB	319	6.003576971562916e-140	5	307	9	315	0.9869706840390879	dbCAN
GH10.hmm	303	PUL0414|AFK83726.1	401	1.143138798310804e-49	96	300	33	293	0.6765676567656765	dbCAN
GH1.hmm	429	PUL0414|AFK83736.1	443	1.1477468991701714e-164	4	425	5	438	0.9836829836829837	dbCAN
GH10.hmm	303	PUL0414|AFK83737.1	476	1.8374295722470204e-90	2	302	119	462	0.9933993399339934	dbCAN
GH20.hmm	337	PUL0415|BACOVA_00559	691	2.4486841927531917e-121	8	336	151	498	0.9762611275964391	dbCAN
GH20.hmm	337	PUL0415|BACOVA_00560	774	5.937121543967716e-123	8	336	154	509	0.9762611275964391	dbCAN
GH43_1.hmm	307	PUL0456|PBR_RS02970	319	6.003576971562916e-140	5	307	9	315	0.9869706840390879	dbCAN
GH10.hmm	303	PUL0456|PBR_RS02975	369	8.8590734446491e-103	2	302	26	366	0.9933993399339934	dbCAN
GH67.hmm	669	PUL0456|PBR_RS02990	629	9.327669213792001e-245	103	665	82	628	0.8415545590433483	dbCAN
GH43_10.hmm	271	PUL0456|PBR_RS14860	520	3.382429994765359e-91	1	271	21	286	1.0	dbCAN
CBM91.hmm	200	PUL0456|PBR_RS14860	520	1.8307864788044452e-26	5	197	314	515	0.965	dbCAN
GH115.hmm	697	PUL0533|BcellWH2_00953	859	3.63626977208632e-274	7	697	43	835	0.9913916786226685	dbCAN
GH10.hmm	303	PUL0533|BcellWH2_00959	737	2.6884880538933683e-17	95	301	504	733	0.6831683168316832	dbCAN
GH30_8.hmm	388	PUL0533|BcellWH2_00960	546	1.0206598768960436e-120	4	386	136	542	0.9871134020618557	dbCAN
GH67.hmm	669	PUL0542|aguA	679	0.0	4	669	6	675	0.9955156950672646	dbCAN
CE4.hmm	130	PUL0542|axe1	204	7.618074255697676e-39	4	125	5	128	0.9384615384615385	dbCAN
GH10.hmm	303	PUL0542|xynA	412	2.4956011821931323e-112	2	302	53	410	0.9933993399339934	dbCAN
GH10.hmm	303	PUL0542|xynA2	331	2.5372977608314105e-116	1	301	7	329	0.9933993399339934	dbCAN
GH39.hmm	431	PUL0542|xynB1	504	1.278085501578427e-189	3	431	12	439	0.9953596287703016	dbCAN
GH52.hmm	415	PUL0542|xynB2	705	1.5327077695785854e-216	1	415	20	439	1.0	dbCAN
GH43_11.hmm	292	PUL0542|xynB3	535	4.379314945521292e-153	1	292	4	302	1.0	dbCAN
CBM91.hmm	200	PUL0542|xynB3	535	2.2558454587003982e-57	3	198	329	534	0.98	dbCAN
GH43_10.hmm	271	PUL0553|BXY_29170	534	3.491212235038893e-96	1	271	30	299	1.0	dbCAN
CBM91.hmm	200	PUL0553|BXY_29170	534	8.392291208633882e-31	5	197	325	528	0.965	dbCAN
GH3.hmm	216	PUL0553|BXY_29180	861	3.968979264569093e-70	3	215	59	304	0.9861111111111112	dbCAN
GH43_12.hmm	281	PUL0553|BXY_29200	555	4.332644810737066e-109	2	281	45	339	0.99644128113879	dbCAN
CBM91.hmm	200	PUL0553|BXY_29200	555	1.4075207549155784e-54	4	182	375	554	0.895	dbCAN
GH31_4.hmm	435	PUL0553|BXY_29210	814	1.626091788129213e-186	1	435	217	713	1.0	dbCAN
GH97.hmm	631	PUL0553|BXY_29220	658	1.603286978528755e-171	5	628	23	656	0.9889064976228209	dbCAN
GH43_29.hmm	278	PUL0553|BXY_29230	443	6.755504111238388e-115	1	278	25	297	1.0	dbCAN
CBM6.hmm	138	PUL0553|BXY_29230	443	3.665934471599917e-30	18	137	321	443	0.8695652173913043	dbCAN
GH43_12.hmm	281	PUL0553|BXY_29240	452	1.0449582457833322e-74	83	281	30	240	0.708185053380783	dbCAN
CBM91.hmm	200	PUL0553|BXY_29240	452	3.083882715513224e-54	7	180	274	451	0.87	dbCAN
GH10.hmm	303	PUL0553|BXY_29300	754	6.194388382753341e-45	96	302	487	749	0.6831683168316832	dbCAN
GH5_21.hmm	292	PUL0553|BXY_29320	652	1.2356552484256781e-100	2	278	63	354	0.9486301369863014	dbCAN
CE6.hmm	99	PUL0553|BXY_29330	607	2.6218462382923987e-34	2	98	52	161	0.9797979797979798	dbCAN
CE1.hmm	227	PUL0553|BXY_29330	607	9.892116145698059e-55	2	222	374	603	0.973568281938326	dbCAN
GH43_29.hmm	278	PUL0553|BXY_29340	461	2.527490959071003e-118	1	277	26	313	0.9964028776978417	dbCAN
CBM6.hmm	138	PUL0553|BXY_29340	461	4.6745434978035855e-34	16	138	335	461	0.8913043478260869	dbCAN
GH95.hmm	722	PUL0553|BXY_29360	811	1.028060467122528e-292	5	713	20	743	0.981994459833795	dbCAN
GH115.hmm	697	PUL0553|BXY_29370	856	4.140896409041473e-288	2	697	42	832	0.9985652797704447	dbCAN
GH43_11.hmm	292	PUL0599|Clocel_2595	528	2.179165900773312e-154	1	292	4	294	1.0	dbCAN
CBM91.hmm	200	PUL0599|Clocel_2595	528	1.250443711879013e-53	4	199	322	527	0.98	dbCAN
GH10.hmm	303	PUL0602|Geoth_2250	412	1.5487769319614263e-111	2	302	48	410	0.9933993399339934	dbCAN
GH39.hmm	431	PUL0602|Geoth_2258	503	7.477362799747174e-189	3	431	12	437	0.9953596287703016	dbCAN
GH67.hmm	669	PUL0602|Geoth_2259	683	0.0	3	669	5	679	0.9970104633781763	dbCAN
GH10.hmm	303	PUL0602|Geoth_2264	331	5.194923671902797e-117	1	302	7	330	0.9966996699669967	dbCAN
GH52.hmm	415	PUL0602|Geoth_2265	705	2.240613413977534e-214	1	415	20	439	1.0	dbCAN
CE4.hmm	130	PUL0602|Geoth_2266	206	7.837901987032978e-37	5	125	11	133	0.9307692307692308	dbCAN
GH43_15.hmm	284	PUL0610|Rmar_1068	797	8.075973025662899e-129	1	281	51	332	0.9894366197183099	dbCAN
CBM91.hmm	200	PUL0610|Rmar_1068	797	7.130957570392691e-33	5	198	362	559	0.97	dbCAN
CBM6.hmm	138	PUL0610|Rmar_1068	797	2.416754405760094e-22	20	136	567	695	0.8478260869565217	dbCAN
CBM4.hmm	126	PUL0610|Rmar_1069	997	1.5186513393345165e-19	5	121	43	179	0.9285714285714286	dbCAN
CBM4.hmm	126	PUL0610|Rmar_1069	997	5.139372363848526e-18	5	121	217	353	0.9285714285714286	dbCAN
GH10.hmm	303	PUL0610|Rmar_1069	997	5.371896105928287e-69	17	301	596	890	0.9405940594059405	dbCAN
GH10.hmm	303	PUL0610|Rmar_1074	498	9.36993980745037e-70	8	302	78	387	0.9735973597359736	dbCAN
GH67.hmm	669	PUL0610|Rmar_1079	726	0.0	1	667	25	695	0.9970104633781763	dbCAN
GH3.hmm	216	PUL0610|Rmar_1080	792	1.6012902439610815e-73	3	216	110	340	0.9907407407407407	dbCAN
GH3.hmm	216	PUL0610|Rmar_1081	784	4.933351892449567e-74	3	216	102	332	0.9907407407407407	dbCAN
GH67.hmm	669	PUL0617|HPS57_08475	642	2.005339621396372e-250	80	662	68	634	0.8714499252615845	dbCAN
GH10.hmm	303	PUL0617|HPS57_08490	375	9.236760542046124e-91	26	294	68	374	0.8877887788778878	dbCAN
GH43_1.hmm	307	PUL0617|HPS57_08495	323	9.3809856704424e-145	5	307	11	317	0.9869706840390879	dbCAN
GH43_35.hmm	305	PUL0617|HPS57_08500	689	5.771625410341305e-103	1	304	43	384	0.9967213114754099	dbCAN
GH5_21.hmm	292	PUL0617|HPS57_08510	421	5.049265953798377e-103	1	278	62	347	0.952054794520548	dbCAN
GH10.hmm	303	PUL0617|HPS57_08515	716	3.6315853570936687e-47	95	302	448	711	0.6864686468646864	dbCAN
GH35.hmm	307	PUL0619|HPS55_08890	800	6.229658709176484e-118	1	306	40	367	0.996742671009772	dbCAN
GH128.hmm	224	PUL0620|HPS55_09945	1219	8.91945776196945e-27	8	224	225	436	0.96875	dbCAN
GH51_2.hmm	435	PUL0620|HPS55_09960	1430	3.693528638736361e-140	2	434	197	810	0.9954022988505747	dbCAN
GH43_19.hmm	229	PUL0620|HPS55_09960	1430	1.3363742292287713e-41	2	213	876	1096	0.925764192139738	dbCAN
PL11_1.hmm	583	PUL0622|HPS55_11545	1505	1.5155264299788365e-164	3	572	16	598	0.9777015437392796	dbCAN
GH3.hmm	216	PUL0622|HPS55_11550	863	3.087453220901445e-70	3	215	59	303	0.9861111111111112	dbCAN
GH43_7.hmm	271	PUL0622|HPS55_11560	480	8.884601890680693e-151	1	270	24	293	0.996309963099631	dbCAN
PL11_1.hmm	583	PUL0622|HPS55_11565	870	1.4969254680443488e-230	2	574	28	669	0.9828473413379074	dbCAN
GH2.hmm	752	PUL0622|HPS55_11570	992	1.987594933712755e-59	25	595	13	736	0.7593085106382979	dbCAN
GH43_24.hmm	246	PUL0624|HPS56_01555	380	1.0423723545441573e-98	2	246	47	344	0.9959349593495935	dbCAN
GH51_2.hmm	435	PUL0624|HPS56_01565	1416	1.8282121025956947e-143	2	434	195	802	0.9954022988505747	dbCAN
GH43_19.hmm	229	PUL0624|HPS56_01565	1416	8.177504551924906e-43	2	215	869	1092	0.9344978165938864	dbCAN
GH128.hmm	224	PUL0624|HPS56_01605	1222	8.932296596702653e-20	9	224	231	441	0.9642857142857143	dbCAN
GH43_12.hmm	281	PUL0625|HPS56_11565	549	1.5651484408043934e-112	2	281	48	340	0.99644128113879	dbCAN
CBM91.hmm	200	PUL0625|HPS56_11565	549	8.897831919162307e-50	5	181	374	548	0.885	dbCAN
GH115.hmm	697	PUL0625|HPS56_11570	833	3.5900469410567376e-263	12	697	38	811	0.9842180774748924	dbCAN
GH43_10.hmm	271	PUL0625|HPS56_11575	698	1.1333651013371307e-73	1	225	35	249	0.8302583025830258	dbCAN
CBM91.hmm	200	PUL0625|HPS56_11575	698	2.39304614029281e-23	4	196	361	547	0.965	dbCAN
GH97.hmm	631	PUL0625|HPS56_11580	634	2.4613292749683594e-166	7	628	9	632	0.9857369255150554	dbCAN
GH43_29.hmm	278	PUL0625|HPS56_11585	456	1.360298930070441e-118	1	277	21	309	0.9964028776978417	dbCAN
CBM6.hmm	138	PUL0625|HPS56_11585	456	2.9339429132277e-36	17	137	332	456	0.8768115942028986	dbCAN
CE1.hmm	227	PUL0625|HPS56_11590	621	6.425393541890422e-52	7	221	39	273	0.947136563876652	dbCAN
CE1.hmm	227	PUL0625|HPS56_11590	621	1.4090807190070342e-53	2	219	400	615	0.960352422907489	dbCAN
GH95.hmm	722	PUL0625|HPS56_11595	818	9.043519010349859e-280	4	713	23	753	0.9833795013850416	dbCAN
GH115.hmm	697	PUL0625|HPS56_11600	840	6.93020050630139e-219	12	695	26	821	0.9813486370157819	dbCAN
CE1.hmm	227	PUL0625|HPS56_11620	413	1.3662469643756392e-22	5	143	33	190	0.6123348017621145	dbCAN
GH30_8.hmm	388	PUL0625|HPS56_11625	502	2.0211863734763964e-113	5	387	23	449	0.9871134020618557	dbCAN
GH10.hmm	303	PUL0630|BN138_224	776	5.195121017561528e-58	96	302	515	754	0.6831683168316832	dbCAN
GH115.hmm	697	PUL0630|BN138_225	790	4.524341947259084e-284	14	697	2	768	0.9813486370157819	dbCAN
CE20.hmm	249	PUL0630|BN138_226	841	2.0691286781564818e-38	3	118	97	216	0.46586345381526106	dbCAN
CE20.hmm	249	PUL0630|BN138_226	841	5.640077074865445e-53	122	247	400	524	0.5060240963855421	dbCAN
GH11.hmm	177	PUL0630|BN138_226	841	6.25914173931966e-71	2	176	650	830	0.9887005649717514	dbCAN
GH10.hmm	303	PUL0630|BN138_228	376	2.678986304939549e-108	1	302	31	372	0.9966996699669967	dbCAN
GH43_1.hmm	307	PUL0630|BN138_229	318	2.4098405662409596e-153	4	307	9	314	0.990228013029316	dbCAN
GH35.hmm	307	PUL0669|HMPREF1016_RS10680	569	3.4807462148183923e-34	1	184	34	227	0.5993485342019544	dbCAN
CE20.hmm	249	PUL0669|HMPREF1016_RS10685	543	5.063821722037958e-41	3	133	104	236	0.5261044176706827	dbCAN
CE20.hmm	249	PUL0669|HMPREF1016_RS10685	543	7.627437314129852e-43	123	248	412	537	0.5060240963855421	dbCAN
GH43_1.hmm	307	PUL0669|HMPREF1016_RS10695	323	4.487861711883899e-153	2	307	8	317	0.996742671009772	dbCAN
GH67.hmm	669	PUL0669|HMPREF1016_RS10700	651	1.0592156811488178e-269	64	666	32	616	0.9013452914798207	dbCAN
GH115.hmm	697	PUL0669|HMPREF1016_RS10710	860	2.1031699263578296e-282	2	697	35	837	0.9985652797704447	dbCAN
GH95.hmm	722	PUL0669|HMPREF1016_RS10715	716	4.870450296807752e-258	87	713	4	649	0.868421052631579	dbCAN
GH97.hmm	631	PUL0669|HMPREF1016_RS10725	648	1.516709712103166e-164	4	628	12	646	0.9904912836767037	dbCAN
GH31_4.hmm	435	PUL0669|HMPREF1016_RS10735	817	1.2394968907619412e-179	1	435	219	716	1.0	dbCAN
GH43_10.hmm	271	PUL0669|HMPREF1016_RS10740	813	2.0574717315277726e-101	1	271	28	295	1.0	dbCAN
CBM91.hmm	200	PUL0669|HMPREF1016_RS10740	813	7.400519746565813e-33	6	197	323	517	0.96	dbCAN
CE1.hmm	227	PUL0669|HMPREF1016_RS10745	382	5.893342963475864e-55	1	220	149	377	0.9691629955947136	dbCAN
GH5_21.hmm	292	PUL0669|HMPREF1016_RS10765	662	1.5062533645066096e-105	2	278	72	363	0.9486301369863014	dbCAN
GH10.hmm	303	PUL0669|HMPREF1016_RS10770	719	3.0905857639088253e-48	94	302	450	714	0.6897689768976898	dbCAN
GH43_12.hmm	281	PUL0669|HMPREF1016_RS10800	577	3.0647193054262577e-114	2	281	70	365	0.99644128113879	dbCAN
CBM91.hmm	200	PUL0669|HMPREF1016_RS10800	577	1.7079353956422979e-57	6	180	398	576	0.875	dbCAN
CE15.hmm	269	PUL0669|HMPREF1016_RS19820	813	9.990631806745321e-85	1	268	56	379	0.9962825278810409	dbCAN
GH8.hmm	320	PUL0669|HMPREF1016_RS19820	813	2.17118740546446e-81	22	319	474	800	0.93125	dbCAN
CE6.hmm	99	PUL0669|HMPREF1016_RS20970	370	1.3987594233215961e-33	2	99	91	201	0.98989898989899	dbCAN
