HMM Name	HMM Length	Target Name	Target Length	i-Evalue	HMM From	HMM To	Target From	Target To	Coverage	HMM File Name
GH43_31.hmm	269	WP_008765249.1	330	8.759364347263696e-101	4	267	48	311	0.9814126394052045	dbCAN
GT2.hmm	170	WP_008765261.1	323	1.1501711580362514e-17	6	131	13	142	0.7411764705882353	dbCAN
GT2.hmm	170	WP_008765267.1	327	2.5421953289640984e-31	1	115	8	120	0.6764705882352942	dbCAN
GT2.hmm	170	WP_008765269.1	266	2.7806516143169955e-17	1	122	4	126	0.7176470588235294	dbCAN
GT8.hmm	257	WP_008765270.1	309	3.046802622951496e-45	29	255	5	252	0.8832684824902723	dbCAN
GT14.hmm	250	WP_008765272.1	286	1.4977669231142593e-39	2	227	4	231	0.904	dbCAN
GT14.hmm	250	WP_008765273.1	288	3.362651917066991e-58	2	245	4	256	0.976	dbCAN
GT2.hmm	170	WP_008765275.1	332	9.322632205462853e-38	1	133	9	149	0.7823529411764706	dbCAN
GT129.hmm	123	WP_008765276.1	414	3.407744369926861e-30	1	116	211	329	0.943089430894309	dbCAN
GT4.hmm	160	WP_008765277.1	379	7.645605141765649e-33	9	159	200	349	0.94375	dbCAN
GT4.hmm	160	WP_008765278.1	370	6.36429046427465e-17	11	152	198	341	0.8875	dbCAN
GT4.hmm	160	WP_008765279.1	383	1.3264774699088782e-34	7	158	189	341	0.95	dbCAN
GT35.hmm	674	WP_008765332.1	852	2.5590373558962194e-112	209	637	272	734	0.6364985163204748	dbCAN
GT30.hmm	177	WP_008765419.1	407	3.2780591587799172e-47	10	176	43	205	0.943502824858757	dbCAN
CE9.hmm	373	WP_008765558.1	388	1.8314568819980402e-111	1	373	5	378	1.0	dbCAN
GH97.hmm	631	WP_008765565.1	671	2.659626877358159e-235	4	630	13	666	0.993660855784469	dbCAN
GH13_38.hmm	371	WP_008765636.1	565	2.3236607403396604e-178	1	370	35	400	0.9973045822102425	dbCAN
GT117.hmm	245	WP_008765759.1	1044	2.717537284043444e-38	1	208	17	237	0.8489795918367347	dbCAN
PL29.hmm	301	WP_008765768.1	1031	1.8025145191046276e-20	36	275	103	329	0.7973421926910299	dbCAN
PL1_2.hmm	183	WP_008765769.1	560	2.2613197967514332e-64	1	183	134	324	1.0	dbCAN
GH2.hmm	752	WP_008765772.1	882	1.7036275296859816e-93	27	514	43	642	0.648936170212766	dbCAN
GH139.hmm	777	WP_008765773.1	803	0.0	4	775	2	802	0.9935649935649936	dbCAN
CE20.hmm	249	WP_008765774.1	477	3.074707891451286e-92	3	248	107	367	0.9879518072289156	dbCAN
CBM67.hmm	176	WP_008765808.1	953	5.1014983623986324e-34	27	172	200	355	0.8295454545454546	dbCAN
GH78.hmm	504	WP_008765808.1	953	8.947246479138087e-157	3	504	395	933	0.996031746031746	dbCAN
GH143.hmm	556	WP_008765809.1	1109	1.3990913243443693e-294	3	556	21	570	0.9964028776978417	dbCAN
GH142.hmm	479	WP_008765809.1	1109	8.290658215840083e-232	2	479	634	1101	0.9979123173277662	dbCAN
PL1_2.hmm	183	WP_008765812.1	579	1.2360547550575676e-63	1	183	135	328	1.0	dbCAN
GT2.hmm	170	WP_008765880.1	299	3.0735549163366536e-16	1	169	8	182	0.9941176470588236	dbCAN
GT2.hmm	230	WP_008765881.1	395	1.364588097705608e-27	3	229	43	263	0.9869565217391304	dbCAN
GT101.hmm	224	WP_008765893.1	303	2.441290935695937e-93	1	224	57	280	1.0	dbCAN
GT2.hmm	170	WP_008765895.1	283	2.8658638697450707e-24	1	116	42	149	0.6823529411764706	dbCAN
CBM93.hmm	150	WP_008766031.1	544	3.364631662027743e-67	2	150	24	172	0.9933333333333333	dbCAN
GH33.hmm	342	WP_008766031.1	544	2.587896749837349e-94	11	332	193	532	0.9415204678362573	dbCAN
CE2.hmm	209	WP_008766053.1	366	3.134342461959606e-61	1	208	149	351	0.9952153110047847	dbCAN
CE20.hmm	249	WP_008766055.1	884	3.2589872490804896e-85	3	249	103	362	0.9919678714859438	dbCAN
GH25.hmm	177	WP_008766156.1	297	1.7627698240738175e-55	1	177	100	275	1.0	dbCAN
GH35.hmm	307	WP_008766169.1	779	2.7133895047130096e-121	1	305	35	346	0.993485342019544	dbCAN
GH43_24.hmm	246	WP_008766190.1	493	1.8555925955512408e-88	2	246	45	290	0.9959349593495935	dbCAN
GH43_24.hmm	246	WP_008766191.1	582	4.120620587958909e-42	55	233	203	376	0.7276422764227642	dbCAN
GH127.hmm	524	WP_008766584.1	687	1.003138030353512e-175	1	524	39	620	1.0	dbCAN
GH43_24.hmm	246	WP_008766598.1	345	7.174642833145767e-102	2	246	52	309	0.9959349593495935	dbCAN
GH38.hmm	269	WP_008766599.1	1141	4.9645947433687686e-21	1	258	297	568	0.9591078066914498	dbCAN
GH97.hmm	631	WP_008766740.1	649	2.605805783326357e-182	10	630	28	645	0.9841521394611727	dbCAN
GH28.hmm	325	WP_008766744.1	1097	1.1050025545996248e-28	66	306	193	440	0.7415384615384616	dbCAN
GH88.hmm	329	WP_008766874.1	434	7.443119879142106e-120	7	328	102	416	0.9787234042553191	dbCAN
CBM32.hmm	124	WP_008766895.1	444	2.2707491713371822e-17	10	123	309	436	0.9193548387096774	dbCAN
GT119.hmm	360	WP_008766924.1	485	4.9610767781971186e-26	36	195	52	207	0.4444444444444444	dbCAN
GT119.hmm	360	WP_008766924.1	485	4.249266134189611e-43	163	356	258	477	0.5388888888888889	dbCAN
GT32.hmm	90	WP_008766952.1	233	5.2509792970228055e-23	8	87	29	103	0.8888888888888888	dbCAN
GT32.hmm	90	WP_008766953.1	224	1.1172606200852165e-20	2	88	20	101	0.9666666666666667	dbCAN
GH13_46.hmm	322	WP_008767002.1	617	6.0511213354321986e-145	1	320	164	485	0.9937888198757764	dbCAN
GH97.hmm	631	WP_008767003.1	738	4.775471172238656e-252	4	630	12	723	0.993660855784469	dbCAN
GH105.hmm	332	WP_008767015.1	381	5.311198761168489e-80	5	331	46	372	0.9849397590361446	dbCAN
PL42.hmm	296	WP_008767016.1	431	1.4866269753244037e-128	1	296	34	326	1.0	dbCAN
GH43_24.hmm	246	WP_008767017.1	355	2.897798888167163e-102	2	245	49	304	0.991869918699187	dbCAN
GH16_3.hmm	230	WP_008767018.1	631	4.474647144438331e-63	1	230	29	280	1.0	dbCAN
GH43_24.hmm	246	WP_008767018.1	631	4.063541912089263e-102	2	246	308	599	0.9959349593495935	dbCAN
GH154.hmm	348	WP_008767024.1	673	1.4801333857056349e-93	1	347	50	401	0.9971264367816092	dbCAN
GH43_34.hmm	280	WP_008767026.1	333	8.244259649791326e-99	1	280	30	325	1.0	dbCAN
GH127.hmm	524	WP_008767027.1	668	1.0106776597932754e-209	1	524	35	565	1.0	dbCAN
GH29.hmm	346	WP_008767035.1	547	1.0012931957979378e-102	2	346	13	432	0.9971098265895953	dbCAN
GH97.hmm	631	WP_008767036.1	638	2.9313038406918813e-177	3	630	18	637	0.9952456418383518	dbCAN
GH97.hmm	631	WP_008767043.1	647	1.3146532061360842e-183	6	626	14	643	0.9841521394611727	dbCAN
GH43_9.hmm	270	WP_008767047.1	811	5.501049035057125e-122	4	270	26	288	0.9888888888888889	dbCAN
CBM91.hmm	200	WP_008767047.1	811	7.33289184777247e-20	5	198	310	485	0.97	dbCAN
GH43_19.hmm	229	WP_008767047.1	811	9.652851962041384e-76	2	227	537	777	0.9868995633187773	dbCAN
GH43_19.hmm	229	WP_008767048.1	323	5.130744287423181e-80	2	225	71	296	0.9781659388646288	dbCAN
GH35.hmm	307	WP_008767049.1	778	1.2919548345374067e-118	1	306	36	348	0.996742671009772	dbCAN
CE20.hmm	249	WP_008767100.1	474	2.9738624581735816e-81	3	248	103	363	0.9879518072289156	dbCAN
GH177.hmm	347	WP_008767112.1	441	2.368369671584424e-53	3	317	53	343	0.9077809798270894	dbCAN
GH76.hmm	358	WP_008767170.1	420	6.103548640420125e-72	30	333	60	399	0.8491620111731844	dbCAN
GH76.hmm	358	WP_008767173.1	428	5.733631668813397e-69	30	332	64	405	0.8463687150837989	dbCAN
GH43_31.hmm	269	WP_008767181.1	327	1.2720051661329037e-105	4	267	46	308	0.9814126394052045	dbCAN
GH43_3.hmm	301	WP_008767184.1	325	1.8243326905128481e-110	1	301	26	309	1.0	dbCAN
GH159.hmm	219	WP_008767185.1	341	2.9725392494113494e-63	1	218	32	260	0.9954337899543378	dbCAN
GH146.hmm	503	WP_008767196.1	655	4.473268550679957e-172	1	503	50	571	1.0	dbCAN
GH43_26.hmm	294	WP_008767197.1	1544	6.037749673486473e-94	1	294	27	326	1.0	dbCAN
GH106.hmm	824	WP_008767197.1	1544	2.56097754784659e-180	94	652	539	1104	0.6783980582524272	dbCAN
GH88.hmm	329	WP_008767198.1	402	5.131658692340206e-128	3	329	67	392	0.993920972644377	dbCAN
GH154.hmm	348	WP_008767201.1	407	2.766403326080305e-111	1	347	26	385	0.9971264367816092	dbCAN
GH105.hmm	332	WP_008767206.1	360	4.064553263214097e-89	9	332	46	358	0.9759036144578314	dbCAN
GH2.hmm	752	WP_008767207.1	604	4.314047940519628e-106	23	394	51	485	0.4946808510638298	dbCAN
GT4.hmm	160	WP_008767224.1	399	1.4986712352316567e-39	5	151	209	354	0.91875	dbCAN
GT4.hmm	160	WP_008767234.1	421	9.05702292055883e-25	18	153	251	384	0.85	dbCAN
GH92.hmm	491	WP_008767236.1	897	2.0419884890314216e-161	2	491	410	891	0.9979633401221996	dbCAN
GH76.hmm	358	WP_008767237.1	396	7.71514640654382e-42	70	262	101	310	0.5391061452513967	dbCAN
GH115.hmm	697	WP_008767247.1	789	8.208465621098492e-250	4	697	26	777	0.9956958393113343	dbCAN
GH43_24.hmm	246	WP_008767248.1	460	2.115926912192185e-70	1	245	48	285	0.9959349593495935	dbCAN
GH105.hmm	332	WP_008767250.1	980	7.248220086429138e-83	10	332	48	365	0.9728915662650602	dbCAN
PL33_2.hmm	151	WP_008767250.1	980	2.1333558595962997e-41	2	149	770	918	0.9801324503311258	dbCAN
PL8_3.hmm	250	WP_008767251.1	719	1.1390983507681138e-108	1	249	345	597	0.996	dbCAN
GH2.hmm	752	WP_008767256.1	702	7.89093917252375e-90	26	576	21	692	0.7327127659574468	dbCAN
GH154.hmm	348	WP_008767299.1	415	6.517939247851332e-103	1	346	30	392	0.9942528735632183	dbCAN
GH18.hmm	296	WP_008767322.1	321	4.450510129795645e-36	40	289	65	311	0.8445945945945946	dbCAN
GH31_14.hmm	426	WP_008767349.1	712	2.1403724092455677e-183	1	425	202	631	0.9976525821596244	dbCAN
GH2.hmm	752	WP_008767356.1	734	4.4227228376578094e-100	12	412	39	498	0.5332446808510638	dbCAN
GH43.hmm	248	WP_008767358.1	376	5.624276756851958e-37	8	226	45	343	0.8830645161290323	dbCAN
GH43_31.hmm	269	WP_008767372.1	329	8.106395797253175e-100	3	265	36	305	0.9776951672862454	dbCAN
CE4.hmm	130	WP_008767469.1	204	1.748350362589535e-24	4	110	21	123	0.823076923076923	dbCAN
PL8_2.hmm	254	WP_008767535.1	1025	6.812104316894885e-87	2	253	618	864	0.9921259842519685	dbCAN
PL29.hmm	301	WP_008767539.1	868	5.501454149742146e-106	1	301	345	702	1.0	dbCAN
GT2.hmm	170	WP_008767570.1	336	3.291715951882639e-35	1	124	11	132	0.7294117647058823	dbCAN
CE4.hmm	130	WP_008767591.1	262	1.6153238548821576e-16	21	126	32	129	0.8153846153846154	dbCAN
GT2.hmm	170	WP_008767592.1	633	4.71687700040572e-18	1	145	404	556	0.8529411764705882	dbCAN
GH43_26.hmm	294	WP_008767655.1	365	1.6618342637011214e-96	1	294	34	343	1.0	dbCAN
GH177.hmm	347	WP_008767660.1	430	8.337492272275953e-46	3	287	45	307	0.8213256484149856	dbCAN
GH76.hmm	358	WP_008767687.1	492	2.22312306563247e-54	22	337	161	474	0.88268156424581	dbCAN
GH43_26.hmm	294	WP_008767698.1	370	1.1403003499403166e-108	1	294	36	345	1.0	dbCAN
GH29.hmm	346	WP_008767711.1	438	6.271442982656651e-110	23	346	23	355	0.9364161849710982	dbCAN
GH3.hmm	216	WP_008767763.1	954	8.375356721299283e-70	4	213	206	426	0.9722222222222222	dbCAN
CE20.hmm	249	WP_008767764.1	572	9.257207562183998e-76	3	248	105	447	0.9879518072289156	dbCAN
GH2.hmm	752	WP_008767767.1	1231	5.970576031726465e-89	10	587	227	1021	0.7686170212765957	dbCAN
GH32.hmm	293	WP_008767782.1	610	3.0481078570417035e-100	1	283	150	439	0.9658703071672355	dbCAN
GT4.hmm	160	WP_008767823.1	392	1.8465160298983486e-28	12	135	222	344	0.775	dbCAN
GH18.hmm	296	WP_008767894.1	554	4.399553169936288e-36	48	285	297	533	0.8040540540540541	dbCAN
GH27.hmm	229	WP_009039942.1	845	4.791796435293977e-47	4	228	521	819	0.982532751091703	dbCAN
GT4.hmm	160	WP_009039952.1	371	6.2686917537534345e-34	5	157	185	338	0.95625	dbCAN
GT4.hmm	160	WP_009039954.1	374	8.238551297634584e-40	8	159	197	347	0.95	dbCAN
GT2.hmm	170	WP_009039956.1	326	1.5682699471789024e-35	1	159	4	180	0.9352941176470588	dbCAN
GT2.hmm	170	WP_011107074.1	310	2.0123924259569366e-35	1	133	5	141	0.7823529411764706	dbCAN
GT2.hmm	170	WP_011107075.1	131	2.4801539771624728e-18	1	107	5	111	0.6294117647058823	dbCAN
GT101.hmm	224	WP_011107077.1	311	3.7479150163961304e-89	1	224	54	287	1.0	dbCAN
PL40.hmm	873	WP_011107129.1	918	3.8213583236319315e-266	4	839	2	902	0.9576174112256587	dbCAN
GH88.hmm	329	WP_011107138.1	406	2.865767847095593e-125	3	329	71	395	0.993920972644377	dbCAN
GT51.hmm	177	WP_011107146.1	772	6.892937851435042e-46	18	176	70	227	0.8983050847457628	dbCAN
GH23.hmm	135	WP_011107154.1	462	1.0850863399093012e-20	13	122	302	413	0.8148148148148148	dbCAN
GH141.hmm	527	WP_011107206.1	616	4.193440088430918e-215	2	526	24	582	0.9962049335863378	dbCAN
GH31_3.hmm	429	WP_011107207.1	748	9.58033887490516e-164	1	429	283	715	1.0	dbCAN
GH51_1.hmm	472	WP_011107210.1	514	5.9389842763731e-173	2	472	26	513	0.9978813559322034	dbCAN
GH146.hmm	503	WP_011107211.1	802	2.717835815785175e-213	1	503	32	560	1.0	dbCAN
GH43_4.hmm	321	WP_011107215.1	641	7.857240994727311e-88	2	321	161	529	0.9968847352024922	dbCAN
GH43_4.hmm	321	WP_011107221.1	513	2.119427765232601e-86	2	321	60	372	0.9968847352024922	dbCAN
GH51_2.hmm	435	WP_011107222.1	660	2.545064314730754e-178	2	434	198	657	0.9954022988505747	dbCAN
GT4.hmm	160	WP_011107241.1	383	9.688904870004557e-20	12	157	214	357	0.9125	dbCAN
GT4.hmm	160	WP_011107244.1	364	3.515469138313421e-29	10	159	189	337	0.9375	dbCAN
GH89.hmm	663	WP_011107267.1	730	1.611839194620862e-244	2	662	64	723	0.9969834087481146	dbCAN
GH20.hmm	337	WP_011107274.1	670	2.7885133560651443e-58	8	335	140	412	0.973293768545994	dbCAN
GH2.hmm	752	WP_011107276.1	864	5.312294037065628e-109	20	587	24	780	0.7553191489361702	dbCAN
GH20.hmm	337	WP_011107277.1	774	5.99310708969449e-124	8	336	154	509	0.9762611275964391	dbCAN
GH20.hmm	337	WP_011107278.1	691	9.194993956549805e-122	8	336	151	498	0.9762611275964391	dbCAN
GH2.hmm	752	WP_011107279.1	839	1.2014575289644889e-120	28	587	26	770	0.7446808510638298	dbCAN
GT2.hmm	170	WP_011107289.1	274	4.4541669744961436e-17	1	148	5	150	0.8705882352941177	dbCAN
GH20.hmm	337	WP_011107301.1	767	1.2436146922812565e-113	8	336	153	509	0.9762611275964391	dbCAN
CE1.hmm	227	WP_011107338.1	699	1.7556209848398682e-18	5	218	446	688	0.9427312775330396	dbCAN
GT94.hmm	283	WP_011107353.1	379	5.994983597002575e-16	31	217	104	305	0.6607773851590106	dbCAN
CE9.hmm	373	WP_011107394.1	390	3.103997221538433e-105	1	373	5	378	1.0	dbCAN
GT51.hmm	177	WP_011107425.1	779	1.3386942900335472e-57	1	177	56	244	1.0	dbCAN
GH2.hmm	752	WP_011107432.1	682	1.0697851570677343e-104	26	498	27	596	0.6289893617021277	dbCAN
GH13_8.hmm	320	WP_011107440.1	670	3.0274248303247383e-161	2	320	194	514	0.996875	dbCAN
CBM32.hmm	124	WP_011107501.1	440	6.913020990243607e-18	6	122	306	432	0.9435483870967742	dbCAN
GH2.hmm	752	WP_011107553.1	950	8.717658017970946e-129	35	745	40	830	0.9454787234042553	dbCAN
GH2.hmm	752	WP_011107554.1	1092	3.584747506370932e-229	29	750	52	976	0.9601063829787234	dbCAN
GH141.hmm	527	WP_011107562.1	619	1.205952338354619e-231	2	527	21	581	0.9981024667931688	dbCAN
GH127.hmm	524	WP_011107563.1	698	2.107805328583112e-191	1	524	44	607	1.0	dbCAN
GH105.hmm	332	WP_011107571.1	400	1.923848481862236e-120	5	332	49	396	0.9879518072289156	dbCAN
GH140.hmm	412	WP_011107572.1	483	1.7826399349247013e-177	1	412	36	462	1.0	dbCAN
CBM67.hmm	176	WP_011107573.1	1290	2.202620148809558e-37	3	170	144	329	0.9545454545454546	dbCAN
GH78.hmm	504	WP_011107573.1	1290	6.85412805578436e-160	6	504	357	887	0.9900793650793651	dbCAN
GH33.hmm	342	WP_011107573.1	1290	2.68831721898689e-38	13	328	920	1275	0.9239766081871345	dbCAN
CE19.hmm	332	WP_011107577.1	653	1.371419254442837e-140	2	331	118	449	0.9939759036144579	dbCAN
GH28.hmm	325	WP_011107578.1	445	7.376679474568804e-97	10	309	53	421	0.9230769230769231	dbCAN
GH92.hmm	491	WP_011107585.1	756	1.1411723298329474e-178	2	487	269	755	0.9898167006109979	dbCAN
GH130_2.hmm	300	WP_011107586.1	322	6.075234988724636e-157	1	300	19	317	1.0	dbCAN
GH163.hmm	251	WP_011107588.1	734	4.387877790016718e-110	1	251	197	451	1.0	dbCAN
GH20.hmm	337	WP_011107598.1	773	2.2619775000545194e-123	9	335	154	507	0.9703264094955489	dbCAN
GT4.hmm	160	WP_011107643.1	384	2.1930370426637885e-40	13	159	208	353	0.91875	dbCAN
GT51.hmm	177	WP_011107650.1	248	8.91221920515313e-53	12	176	60	223	0.9322033898305084	dbCAN
GT35.hmm	674	WP_011107692.1	854	5.038417830920233e-114	208	637	270	716	0.6379821958456974	dbCAN
GT3.hmm	637	WP_011107693.1	553	1.903836707327404e-129	1	346	13	347	0.543171114599686	dbCAN
GT122.hmm	327	WP_011107722.1	355	4.276603939681994e-41	1	321	31	334	0.981651376146789	dbCAN
GT4.hmm	160	WP_011107723.1	367	4.958210997160399e-21	2	150	189	330	0.93125	dbCAN
GT2.hmm	170	WP_011107726.1	285	2.811156129203777e-23	3	119	6	119	0.6882352941176471	dbCAN
GT4.hmm	160	WP_011107731.1	389	1.136870741622573e-25	7	160	210	360	0.9625	dbCAN
GT2.hmm	170	WP_011107732.1	345	4.503723724617857e-37	1	166	9	171	0.9764705882352941	dbCAN
GH73.hmm	128	WP_011107847.1	301	2.0642129013673932e-35	4	128	40	167	0.9765625	dbCAN
GH20.hmm	337	WP_011107895.1	519	3.074787854345584e-105	14	336	143	477	0.9584569732937686	dbCAN
GH29.hmm	346	WP_011107898.1	605	7.202952995464531e-82	38	338	51	372	0.869942196531792	dbCAN
GH20.hmm	337	WP_011107900.1	776	3.622217878844189e-115	8	336	158	517	0.9762611275964391	dbCAN
GT2.hmm	170	WP_011107914.1	269	1.685345104518095e-27	6	131	9	135	0.7411764705882353	dbCAN
GT2.hmm	170	WP_011107915.1	303	7.281758707151892e-34	1	132	4	132	0.7764705882352941	dbCAN
GT129.hmm	123	WP_011107916.1	432	1.0147413102831047e-25	1	123	212	336	1.0	dbCAN
GT2.hmm	170	WP_011107917.1	330	3.667835226393788e-32	1	148	10	160	0.8705882352941177	dbCAN
GH13_14.hmm	289	WP_011107931.1	668	5.47987843525414e-117	1	289	202	526	1.0	dbCAN
GT2.hmm	170	WP_011107948.1	273	6.421156872448628e-27	5	131	12	139	0.7470588235294118	dbCAN
GT122.hmm	327	WP_011107949.1	370	3.830730384711511e-33	4	322	31	348	0.9755351681957186	dbCAN
GH32.hmm	293	WP_011107965.1	627	5.676779615717383e-92	1	289	140	440	0.9863481228668942	dbCAN
GH92.hmm	491	WP_011107968.1	751	2.3775724849434796e-166	3	491	212	733	0.9959266802443992	dbCAN
GH95.hmm	722	WP_011107971.1	1019	4.320769047347743e-230	97	717	321	984	0.8601108033240997	dbCAN
GH3.hmm	216	WP_011107972.1	853	5.206389093113219e-69	4	215	64	305	0.9814814814814815	dbCAN
GH97.hmm	631	WP_011108029.1	662	4.954445251949957e-209	4	630	11	661	0.993660855784469	dbCAN
GH3.hmm	216	WP_011108030.1	759	2.532882508410771e-68	3	216	98	319	0.9907407407407407	dbCAN
GH43_17.hmm	267	WP_011108031.1	327	1.7493998893446877e-100	1	264	50	309	0.9887640449438202	dbCAN
GH76.hmm	358	WP_011108035.1	408	2.394257802731383e-84	2	346	47	395	0.9636871508379888	dbCAN
GH92.hmm	491	WP_011108135.1	1047	4.189936418853806e-143	3	491	523	1041	0.9959266802443992	dbCAN
GH92.hmm	491	WP_011108138.1	1042	3.4008488405133807e-143	2	491	526	1035	0.9979633401221996	dbCAN
GH171.hmm	355	WP_011108150.1	387	1.4906671131324378e-117	1	355	44	387	1.0	dbCAN
CBM20.hmm	90	WP_011108155.1	893	1.8483520317933754e-16	12	87	137	214	0.8444444444444444	dbCAN
GH77.hmm	494	WP_011108155.1	893	3.2570611301758947e-156	1	490	240	885	0.9919028340080972	dbCAN
GH92.hmm	491	WP_011108165.1	758	2.689290540984358e-183	3	491	236	741	0.9959266802443992	dbCAN
GH28.hmm	325	WP_011108267.1	482	1.9285259762973086e-35	59	307	194	450	0.7661538461538462	dbCAN
GH2.hmm	752	WP_011108296.1	977	1.7804470693960649e-81	28	555	24	716	0.7021276595744681	dbCAN
CBM32.hmm	124	WP_011108296.1	977	1.5131087078531192e-23	8	123	724	837	0.9354838709677419	dbCAN
GH3.hmm	216	WP_011108299.1	1001	2.5301740244639416e-55	4	215	108	331	0.9814814814814815	dbCAN
GH20.hmm	337	WP_011108305.1	620	4.740340548556817e-109	8	336	107	444	0.9762611275964391	dbCAN
GT51.hmm	177	WP_011108318.1	649	4.548883849533475e-44	12	162	435	588	0.8531073446327684	dbCAN
