HMM Name	HMM Length	Target Name	Target Length	i-Evalue	HMM From	HMM To	Target From	Target To	Coverage	HMM File Name
GT119.hmm	360	WP_278582064.1	429	6.10709125691432e-57	2	358	20	409	0.9916666666666667	dbCAN
GT30.hmm	177	WP_278582111.1	411	2.7060829836906164e-43	9	176	38	204	0.9491525423728814	dbCAN
GH130_2.hmm	300	WP_278582130.1	324	6.562148965724207e-159	1	300	21	319	1.0	dbCAN
GH92.hmm	491	WP_278582132.1	751	1.6812903514598328e-175	2	487	263	750	0.9898167006109979	dbCAN
GH20.hmm	337	WP_278582134.1	699	9.042767948365942e-118	8	337	150	500	0.9792284866468842	dbCAN
GT2.hmm	170	WP_278582157.1	319	3.4798811059707675e-33	1	129	11	137	0.7588235294117647	dbCAN
GT2.hmm	170	WP_278582200.1	496	5.437378694472882e-20	1	143	16	151	0.8411764705882353	dbCAN
GT2.hmm	230	WP_278582220.1	401	3.7739590946910604e-22	4	220	3	234	0.9434782608695652	dbCAN
GT2.hmm	170	WP_278582234.1	320	2.1026438544698817e-29	1	122	8	127	0.7176470588235294	dbCAN
GT2.hmm	170	WP_278582340.1	214	1.3157257081059378e-24	1	133	6	139	0.7823529411764706	dbCAN
GH109.hmm	399	WP_278582355.1	490	1.6867998124582308e-153	2	397	58	468	0.9924812030075187	dbCAN
GH13_38.hmm	371	WP_278582358.1	721	1.3871876974094304e-170	2	370	34	402	0.9946091644204852	dbCAN
GH29.hmm	346	WP_278582359.1	446	9.797492406800917e-79	52	335	3	311	0.8208092485549133	dbCAN
GH182.hmm	237	WP_278582362.1	667	3.6599319704983806e-113	4	237	369	605	0.9873417721518988	dbCAN
GH43_3.hmm	301	WP_278582363.1	690	3.6783843478905885e-106	1	301	25	309	1.0	dbCAN
GH16_3.hmm	230	WP_278582369.1	331	1.6912259310194085e-49	2	230	53	279	0.9956521739130435	dbCAN
GH26.hmm	303	WP_278582394.1	373	1.792462140974911e-64	6	264	27	303	0.8547854785478548	dbCAN
GH130_1.hmm	313	WP_278582395.1	387	1.9050490150283158e-170	1	313	50	360	1.0	dbCAN
GT35.hmm	674	WP_278582444.1	852	1.2774441352666922e-126	19	629	123	708	0.9065281899109793	dbCAN
GT3.hmm	637	WP_278582445.1	548	1.3836619269284577e-121	1	348	9	344	0.5463108320251178	dbCAN
GH3.hmm	216	WP_278582500.1	765	6.875512444410524e-66	4	216	19	226	0.9861111111111112	dbCAN
CE1.hmm	227	WP_278582512.1	400	1.0469938686444657e-61	1	222	157	397	0.9779735682819384	dbCAN
GH27.hmm	229	WP_278582516.1	409	1.5521805509231313e-70	2	226	131	384	0.982532751091703	dbCAN
GH25.hmm	177	WP_278582557.1	576	6.716658383303464e-37	2	177	354	551	0.9943502824858758	dbCAN
GT2.hmm	170	WP_278582618.1	252	2.404695475935125e-25	1	125	4	127	0.7352941176470589	dbCAN
GH26.hmm	303	WP_278582625.1	593	2.5192863617643284e-60	103	300	361	555	0.6534653465346535	dbCAN
GH179.hmm	338	WP_278582627.1	326	5.634966077376983e-17	10	187	24	200	0.5266272189349113	dbCAN
GT2.hmm	170	WP_278582648.1	97	6.956033778792433e-34	1	92	5	95	0.5411764705882353	dbCAN
GT2.hmm	170	WP_278582650.1	221	5.74625483894985e-38	1	168	4	167	0.9882352941176471	dbCAN
GH13_46.hmm	322	WP_423808763.1	627	1.3933886375423744e-143	1	321	172	495	0.9968944099378882	dbCAN
GH92.hmm	491	WP_423808768.1	735	3.4617247163023427e-183	2	491	226	733	0.9979633401221996	dbCAN
