Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
PUL0342|WP_013065621.1	ACN78954.1|CBM48|CE0|GH10|3.2.1.8	100.0	726	0	0	1	726	1	726	0.0	1516
PUL0342|WP_013064566.1	ADE82580.1|GH95	100.0	821	0	0	1	821	1	821	0.0	1675
PUL0342|WP_013064096.1	ADE82109.1|GH3|3.2.1.37|3.2.1.55	100.0	861	0	0	1	861	1	861	0.0	1761
PUL0345|EDV05054.1	EDV05054.1|CBM4|GH10|3.2.1.8	100.0	782	0	0	1	782	1	782	0.0	1614
PUL0345|EDV05056.1	QDO69423.1|GH35	95.2	587	23	1	1	582	1	587	0.0	1142
PUL0345|EDV05057.1	QDO69422.1|CE20	99.6	556	2	0	1	556	1	556	0.0	1145
PUL0345|EDV05058.1	QBR44577.1|GH43_1	41.5	499	282	8	1	497	7	497	1.8e-113	359
PUL0345|EDV05059.1	EDV05059.1|CBM91|GH10|GH43_12|3.2.1.55	100.0	910	0	0	1	910	1	910	0.0	1917
PUL0345|EDV05060.1	EDV05060.1|GH43_1|3.2.1.37	100.0	325	0	0	1	325	1	325	1.13e-256	699
PUL0345|EDV05062.1	UCB33599.1|GH67	100.0	676	0	0	1	676	1	676	0.0	1414
PUL0345|EDV05067.1	EDV05067.1|GH8|3.2.1.8	100.0	418	0	0	1	418	1	418	0.0	883
PUL0345|EDV05068.1	UCB41903.1|CE6|GH95	99.4	1061	6	0	1	1061	1	1061	0.0	2159
PUL0345|EDV05070.1	EDV05070.1|GH5_21|3.2.1.8	100.0	660	0	0	1	660	1	660	0.0	1332
PUL0345|EDV05072.1	AXH21505.1|CBM0|GH10	100.0	746	0	0	1	746	1	746	0.0	1514
PUL0345|EDV05079.1	QDO69406.1|CE20	99.4	640	4	0	1	640	1	640	0.0	1308
PUL0345|EDV05080.1	EDV05080.1|GH115	100.0	848	0	0	1	848	1	848	0.0	1753
PUL0346|CCG34969.1	CCG34969.1|GH43_29	100.0	158	0	0	1	158	1	158	3.14e-121	343
PUL0346|CCG34977.1	USS70033.1|CBM91|GH43_12	100.0	578	0	0	1	578	55	632	0.0	1216
PUL0346|CCG34978.1	CCG34978.1|GH43_1	100.0	323	0	0	1	323	1	323	4.0999999999999996e-258	702
PUL0346|CCG34979.1	CCG34979.1|GH10	100.0	373	0	0	1	373	1	373	5.03e-282	767
PUL0346|CCG34981.1	UZK05741.1|GH43_1	40.5	494	281	8	3	492	9	493	1.81e-108	346
PUL0346|CCG34983.1	CCG34983.1|GH16_3	100.0	246	0	0	1	246	1	246	3.58e-193	532
PUL0364|AAM43336.1	AAY51245.1|GH10	100.0	385	0	0	1	385	1	385	5.959999999999999e-287	781
PUL0364|AAM43337.1	AAM43337.1|GH2	100.0	963	0	0	1	963	1	963	0.0	1947
PUL0364|AAM43339.1	AAM43339.1|GH10	100.0	330	0	0	1	330	1	330	3.35e-247	676
PUL0364|AAM43342.1	UZK05741.1|GH43_1	73.2	485	130	0	8	492	14	498	2.12e-248	705
PUL0364|AAM43343.1	QCX73067.1|GH43_1	100.0	344	0	0	1	344	1	344	6.9e-263	716
PUL0390|WP_004082543.1	CAA70702.1|GH67|3.2.1.131|3.2.1.139	100.0	674	0	0	1	674	1	674	0.0	1396
PUL0390|WP_004082550.1	AGL48984.1|CBM22|CBM9|GH10|3.2.1.8	100.0	1059	0	0	1	1059	1	1059	0.0	2123
PUL0390|WP_004082552.1	AKE29743.1|CBM22	100.0	179	0	0	1	179	1	179	1.29e-128	363
PUL0390|WP_004082568.1	AHD18160.1|GH10|3.2.1.8	100.0	347	0	0	1	347	1	347	3.05e-263	717
PUL0390|WP_004082594.1	AAD35170.1|GH3|3.2.1.37	100.0	778	0	0	1	778	1	778	0.0	1536
PUL0390|WP_004082599.1	AAD35171.1|CE7|3.1.1.72	100.0	325	0	0	1	325	1	325	9.6e-249	679
PUL0392|CBK69516.1	UVQ10730.1|GH67	100.0	713	0	0	1	713	1	713	0.0	1491
PUL0392|CBK69517.1	UZK05741.1|GH43_1	43.7	494	265	5	2	490	8	493	1.89e-123	385
PUL0392|CBK69518.1	WET84505.1|CE20	100.0	548	0	0	1	548	1	548	0.0	1136
PUL0392|CBK69519.1	WET84504.1|GH13_14	100.0	668	0	0	1	668	1	668	0.0	1379
PUL0402|BAL51422.1	BAL51422.1|CBM91|GH43_11	100.0	559	0	0	1	559	1	559	0.0	1173
PUL0411|CAA89207.1	CAA89207.1|GH10|3.2.1.8	100.0	369	0	0	1	369	1	369	3.83e-284	772
PUL0411|CAA89208.1	CAA89208.1|GH43_1|3.2.1.37	100.0	319	0	0	1	319	1	319	2.36e-255	695
PUL0414|AFK83726.1	AFK83726.1|GH10	100.0	401	0	0	1	401	1	401	3.86e-307	833
PUL0414|AFK83727.1	AGL63871.1|GT2	47.1	448	225	4	323	768	545	982	2.9e-119	388
PUL0414|AFK83736.1	AFK83736.1|GH1	100.0	443	0	0	1	443	1	443	0.0	927
PUL0414|AFK83737.1	AFK83737.1|GH10|3.2.1.8	100.0	476	0	0	1	476	1	476	0.0	958
PUL0414|AFK83738.1	AFK83738.1|GH10|3.2.1.8	100.0	380	0	0	1	380	1	380	3.7e-283	771
PUL0414|AFK83739.1	AFK83739.1|GH10|3.2.1.8	100.0	503	0	0	1	503	1	503	0.0	971
PUL0414|AFK83742.1	AFK83742.1|GH94	100.0	638	0	0	1	638	1	638	0.0	1334
PUL0414|AFK83743.1	AFK83743.1|GH94	100.0	219	0	0	1	219	1	219	5.939999999999999e-165	458
PUL0415|EDO13795.1	UVQ35602.1|GH20	100.0	691	0	0	1	691	1	691	0.0	1419
PUL0415|EDO13796.1	UWN90297.1|GH20	100.0	774	0	0	1	774	1	774	0.0	1583
PUL0456|WP_094448662.1	UKK82140.1|CBM91|CE6|GH43_10	100.0	520	0	0	1	520	266	785	0.0	1096
PUL0456|WP_006281621.1	CAA89208.1|GH43_1|3.2.1.37	100.0	319	0	0	1	319	1	319	2.36e-255	695
PUL0456|WP_039869723.1	UKK79612.1|GH10	100.0	369	0	0	1	369	1	369	1.9e-284	773
PUL0456|WP_006281625.1	ADI70674.1|GH67|3.2.1.139	100.0	629	0	0	1	629	1	629	0.0	1325
PUL0457|WP_017261048.1	QFR67678.1|CBM91|GH43_11	100.0	542	0	0	1	542	1	542	0.0	1144
PUL0474|WP_012023638.1	ABQ04594.1|GH30_1	100.0	487	0	0	1	487	1	487	0.0	991
PUL0474|WP_012023639.1	ABQ04595.1|GH30_1	100.0	487	0	0	1	487	1	487	0.0	993
PUL0474|WP_012023640.1	ABQ04596.1|GH3	100.0	755	0	0	1	755	1	755	0.0	1481
PUL0474|WP_012023642.1	ABQ04598.1|GH30_3	100.0	474	0	0	1	474	1	474	0.0	949
PUL0474|WP_012023643.1	WQG83605.1|GH3	100.0	743	0	0	1	743	1	743	0.0	1466
PUL0480|WP_012025838.1	WQG81294.1|GH3	100.0	759	0	0	1	759	1	759	0.0	1498
PUL0480|WP_012025843.1	ABQ06877.1|GH10|3.2.1.8	100.0	463	0	0	1	463	1	463	0.0	933
PUL0480|WP_012025844.1	ABQ06878.1|GH16	100.0	304	0	0	1	304	1	304	8.329999999999999e-228	624
PUL0480|WP_012025845.1	WQG81287.1|GH8	100.0	430	0	0	1	430	1	430	0.0	905
PUL0480|WP_012025846.1	AOA72452.1|GH43_1	60.8	480	187	1	8	486	6	485	5.6100000000000004e-192	561
PUL0508|BAD02389.1	BAD02389.1|GH3|3.2.1.37	100.0	770	0	0	1	770	1	770	0.0	1511
PUL0520|AAQ62864.1	AAQ62864.1|CBM91|GH43_11	100.0	559	0	0	1	559	1	559	0.0	1171
PUL0533|ALJ58215.1	ALJ58215.1|GH115	100.0	859	0	0	1	859	1	859	0.0	1767
PUL0533|ALJ58221.1	ALJ58221.1|GH10	100.0	737	0	0	1	737	1	737	0.0	1489
PUL0533|ALJ58222.1	UVP50800.1|GH30_8	100.0	546	0	0	1	546	1	546	0.0	1134
PUL0542|ABI49936.1	ABI49936.1|CE4	100.0	204	0	0	1	204	1	204	1.8499999999999998e-147	413
PUL0542|ABI49956.1	ABI49956.1|GH52|3.2.1.37	100.0	705	0	0	1	705	1	705	0.0	1457
PUL0542|ABI49937.2	ABI49937.1|GH10|3.2.1.8	100.0	331	0	0	1	331	1	331	1.01e-253	692
PUL0542|ABI49940.1	ABI49940.1|GH67|3.2.1.131	100.0	679	0	0	1	679	1	679	0.0	1406
PUL0542|ABI49941.1	ABI49941.1|GH39|3.2.1.37	100.0	504	0	0	1	504	1	504	0.0	1029
PUL0542|ABI49951.1	ABI49951.1|GH10|3.2.1.8	100.0	412	0	0	1	412	1	412	4.24e-312	847
PUL0542|ABI49959.1	WMJ15555.1|CBM91|GH43_11	100.0	535	0	0	1	535	1	535	0.0	1144
PUL0553|CBK67940.1	CBK67940.1|CBM91|GH43_10	100.0	534	0	0	1	534	1	534	0.0	1117
PUL0553|CBK67941.1	CBK67941.1|GH3	100.0	861	0	0	1	861	1	861	0.0	1754
PUL0553|CBK67943.1	CBK67943.1|CBM91|GH43_12	100.0	555	0	0	1	555	1	555	0.0	1171
PUL0553|CBK67944.1	CBK67944.1|GH31_4	100.0	814	0	0	1	814	1	814	0.0	1706
PUL0553|CBK67945.1	CBK67945.1|GH97	100.0	658	0	0	1	658	1	658	0.0	1344
PUL0553|CBK67946.1	QRM99014.1|CBM6|GH43_29	100.0	443	0	0	1	443	1	443	0.0	952
PUL0553|CBK67947.1	CBK67947.1|CBM91|GH43_12	100.0	452	0	0	1	452	1	452	0.0	948
PUL0553|CBK67953.1	CBK67953.1|CBM4|GH10	100.0	754	0	0	1	754	1	754	0.0	1553
PUL0553|CBK67955.1	CBK67955.1|GH5_21	100.0	652	0	0	1	652	1	652	0.0	1342
PUL0553|CBK67956.1	CBK67956.1|CBM48|CE0|CE6	100.0	607	0	0	1	607	1	607	0.0	1279
PUL0553|CBK67957.1	QRM99005.1|CBM6|GH43_29	100.0	461	0	0	1	461	1	461	0.0	983
PUL0553|CBK67959.1	CBK67959.1|GH95	100.0	811	0	0	1	811	1	811	0.0	1660
PUL0553|CBK67960.1	CBK67960.1|GH115	100.0	856	0	0	1	856	1	856	0.0	1767
PUL0592|ACS99998.1	ABV90485.1|GH67|3.2.1.139	100.0	687	0	0	1	687	1	687	0.0	1422
PUL0592|ACS99999.1	ACS99999.1|GH10|3.2.1.8	100.0	341	0	0	1	341	1	341	4.82e-257	701
PUL0592|ACT00001.1	ABV90487.1|CBM91|GH43_12	100.0	521	0	0	1	521	1	521	0.0	1078
PUL0594|ACT02231.1	ACT02231.1|GH51_1|3.2.1.55	100.0	503	0	0	1	503	1	503	0.0	1030
PUL0598|ADL50360.1	ADL50360.1|GH95	100.0	769	0	0	1	769	1	769	0.0	1588
PUL0599|ADL52305.1	BAV13131.1|CBM91|GH43_11	100.0	528	0	0	1	528	1	528	0.0	1117
PUL0602|AEH48179.1	AEH48179.1|GH10	100.0	412	0	0	1	412	1	412	0.0	862
PUL0602|AEH48187.1	AEH48187.1|GH39	100.0	503	0	0	1	503	1	503	0.0	1028
PUL0602|AEH48188.1	AEH48188.1|GH67	100.0	683	0	0	1	683	1	683	0.0	1423
PUL0602|AEH48192.1	AEI87756.1|GH10	100.0	331	0	0	1	331	1	331	1.1299999999999999e-250	684
PUL0602|AEH48193.1	AEH48193.1|GH52	100.0	705	0	0	1	705	1	705	0.0	1455
PUL0602|AEH48194.1	AEH48194.1|CE4	100.0	206	0	0	1	206	1	206	2.16e-147	413
PUL0610|ACY47960.1	ACY47960.1|CBM6|CBM91|GH43_15	100.0	797	0	0	1	797	1	797	0.0	1675
PUL0610|ACY47961.1	ACY47961.1|CBM4|GH10|3.2.1.8	100.0	997	0	0	1	997	1	997	0.0	2030
PUL0610|ACY47966.1	ACY47966.1|GH10	100.0	498	0	0	1	498	1	498	0.0	1036
PUL0610|ACY47971.1	ACY47971.1|GH67	100.0	726	0	0	1	726	1	726	0.0	1508
PUL0610|ACY47972.1	ACY47972.1|GH3|3.2.1.37	100.0	792	0	0	1	792	1	792	0.0	1569
PUL0610|ACY47973.1	ACY47973.1|GH3|3.2.1.37	100.0	784	0	0	1	784	1	784	0.0	1558
PUL0617|NPD82008.1	CCG34756.1|GH67	64.2	642	218	4	7	639	5	643	1.58e-308	857
PUL0617|NPD82011.1	AAB08023.1|GH10|3.2.1.8	52.0	377	153	7	1	370	3	358	3.22e-127	375
PUL0617|NPD82012.1	ANJ46994.1|GH43_1	73.5	317	83	1	7	323	6	321	7.37e-183	512
PUL0617|NPD82013.1	BDI75066.1|GH43_35	69.6	682	202	4	10	689	34	712	0.0	997
PUL0617|NPD82015.1	UBF09302.1|GH5_21	56.7	432	168	6	1	419	1	426	2.0599999999999998e-168	492
PUL0617|NPD82016.1	UWN89389.1|GH10	51.8	716	312	15	17	716	21	719	3.9099999999999995e-239	687
PUL0619|NPE14440.1	UKK53873.1|CBM32|GH35	69.9	798	217	9	5	800	2	778	0.0	1145
PUL0620|NPE14635.1	AGB28806.1|GH128	47.2	1221	610	17	15	1213	17	1224	0.0	1043
PUL0620|NPE14638.1	AGB28798.1|GH43_19|GH51_2	57.8	1436	586	10	1	1427	1	1425	0.0	1660
PUL0622|NPE14944.1	UKK51479.1|PL11	53.8	1471	642	20	6	1460	15	1464	0.0	1492
PUL0622|NPE14945.1	BCS85397.1|GH3	67.3	841	269	3	21	860	3	838	0.0	1184
PUL0622|NPE14946.1	UKK55640.1|CBM13|GH43_7	70.7	482	133	3	1	477	1	479	4.94e-257	713
PUL0622|NPE14947.1	AGB28791.1|PL11_1	60.2	674	242	10	1	671	1	651	2.0000000000000001e-283	805
PUL0622|NPE14948.1	SCV08447.1|GH2	57.1	1010	380	6	1	991	11	986	0.0	1175
PUL0624|NPD91058.1	QQY39493.1|GH43_24	68.6	360	104	3	17	373	22	375	3.02e-190	536
PUL0624|NPD91060.1	AGB28798.1|GH43_19|GH51_2	64.6	1416	490	8	9	1415	11	1424	0.0	1885
PUL0624|NPD91068.1	AGB28806.1|GH128	46.0	1220	619	20	23	1222	26	1225	0.0	1045
PUL0625|NPD92966.1	BCS85404.1|CBM91|GH43_12	69.9	535	154	3	19	546	20	554	1.68e-279	776
PUL0625|NPD92967.1	BCS85271.1|GH115	65.9	823	263	9	19	833	21	833	0.0	1120
PUL0625|NPD92968.1	UWO00304.1|CBM91|GH43_10|GH51_2	69.0	686	207	2	13	692	7	692	0.0	1021
PUL0625|NPD92969.1	UCB40799.1|GH97	66.1	629	206	3	13	634	18	646	1.95e-310	862
PUL0625|NPD92970.1	UVQ12580.1|CBM6|GH43_29	71.6	440	124	1	17	456	22	460	1.3199999999999998e-242	675
PUL0625|NPD92971.1	UBZ12997.1|CBM48|CE0|CE6	40.7	619	299	11	38	621	318	903	1.4499999999999999e-152	468
PUL0625|NPD92972.1	UPS45859.1|GH95	65.5	821	270	4	4	812	1	820	0.0	1117
PUL0625|NPD92973.1	UKK54353.1|GH115	64.0	842	288	8	5	839	5	838	0.0	1109
PUL0625|NPD92976.1	UKK66676.1|CE1	50.0	354	162	6	11	351	4	355	2.44e-107	333
PUL0625|NPD92977.1	UPS45052.1|GH30_8	54.9	497	204	10	1	483	1	491	2.66e-180	521
PUL0630|CCO21036.1	CCO21321.1|CBM4|GH10|3.2.1.8	100.0	776	0	0	1	776	1	776	0.0	1574
PUL0630|CCO21037.1	CCO21154.1|GH115	100.0	790	0	0	1	790	1	790	0.0	1637
PUL0630|CCO21038.1	CCO21289.1|CE20|GH11|3.2.1.8	100.0	841	0	0	1	841	1	841	0.0	1745
PUL0630|CCO21040.1	CCO21151.1|GH10|3.2.1.8	100.0	376	0	0	1	376	1	376	5.0799999999999995e-288	783
PUL0630|CCO21041.1	CCO21213.1|GH43_1	100.0	318	0	0	1	318	1	318	1.17e-250	683
PUL0648|WP_026177106.1	ADD61481.1|CBM4|GH10|3.2.1.8	56.4	754	304	11	2	735	9	757	9.48e-290	818
PUL0648|WP_006843630.1	BES60904.1|CBM91|GH43_12	79.3	535	111	0	40	574	2	536	0.0	928
PUL0648|WP_006843631.1	QRX63271.1|GH43_1	81.1	322	60	1	1	321	1	322	6.05e-208	576
PUL0648|WP_018075007.1	BES61894.1|GH10	73.6	364	96	0	4	367	16	379	7.41e-204	570
PUL0648|WP_006843636.1	QIK52968.1|GH146	67.4	788	254	3	1	787	1	786	0.0	1098
PUL0648|WP_006843638.1	EGK06004.1|CBM48|CE0|3.1.1.73	100.0	383	0	0	1	383	1	383	1.9300000000000002e-291	792
PUL0648|WP_006843639.1	BES60905.1|GH8	70.6	411	118	3	17	427	7	414	4.5899999999999995e-225	627
PUL0648|WP_006843640.1	QEK50423.1|CE6	66.2	275	91	2	1	274	1	274	4.1400000000000004e-132	380
PUL0648|WP_006843641.1	QUT88907.1|CBM6|GH43_29	76.4	449	106	0	3	451	5	453	1.02e-266	735
PUL0648|WP_006843642.1	ANU56185.1|CBM6|GH43_29	79.6	422	84	2	24	444	9	429	2.13e-265	731
PUL0648|WP_006843643.1	QRX63278.1|GH97	73.2	638	171	0	8	645	10	647	0.0	996
PUL0648|WP_006843644.1	UCB40796.1|GH31_4	72.7	814	221	1	1	814	1	813	0.0	1274
PUL0648|WP_006843647.1	QSB26317.1|GH51_2	60.9	788	301	6	22	808	22	803	0.0	998
PUL0648|WP_006843648.1	UEG52268.1|GH43_29	76.4	318	74	1	1	318	1	317	1.68e-193	539
PUL0648|WP_006843649.1	EGK06015.1|CBM48|CE0|3.1.1.72|3.1.1.73	100.0	656	0	0	1	656	1	656	0.0	1341
PUL0648|WP_006843651.1	UCB36701.1|CBM91|GH43_10	63.4	517	179	5	2	513	3	514	1.23e-248	695
PUL0648|WP_006843652.1	UMQ42299.1|GH115	69.2	838	253	2	2	838	5	838	0.0	1235
PUL0648|WP_006843653.1	CCO21289.1|CE20|GH11|3.2.1.8	55.5	642	277	6	1	640	1	635	3.25e-246	706
PUL0648|WP_006843655.1	BES61894.1|GH10	73.2	366	96	1	13	376	10	375	7.590000000000001e-201	563
PUL0648|WP_006843656.1	CCO21213.1|GH43_1	83.6	318	51	1	1	318	1	317	4.52e-211	583
PUL0648|WP_006843657.1	AYM99018.1|GH67	76.4	669	156	2	10	676	9	677	0.0	1089
PUL0669|WP_004294234.1	QUT46121.1|GH35	99.5	569	3	0	1	569	1	569	0.0	1154
