HMM Name	HMM Length	Target Name	Target Length	i-Evalue	HMM From	HMM To	Target From	Target To	Coverage	HMM File Name
GH35.hmm	307	PUL0345|EDV05056.1	582	5.048214274818572e-33	1	196	46	246	0.6384364820846905	dbCAN
CE20.hmm	249	PUL0345|EDV05057.1	556	3.9695384888805375e-40	3	140	117	257	0.5542168674698795	dbCAN
CE20.hmm	249	PUL0345|EDV05057.1	556	1.2155754409128638e-44	123	248	426	551	0.5060240963855421	dbCAN
GH10.hmm	303	PUL0345|EDV05059.1	910	1.501976129024435e-101	2	302	30	368	0.9933993399339934	dbCAN
GH43_12.hmm	281	PUL0345|EDV05059.1	910	3.377734466166119e-112	1	280	410	704	0.99644128113879	dbCAN
CBM91.hmm	200	PUL0345|EDV05059.1	910	3.037620600945824e-40	13	182	733	908	0.85	dbCAN
GH43_1.hmm	307	PUL0345|EDV05060.1	325	1.0151984420222879e-153	2	307	8	318	0.996742671009772	dbCAN
GH109.hmm	399	PUL0345|EDV05061.1	326	3.834082838735133e-17	3	160	1	149	0.39598997493734334	dbCAN
GH67.hmm	669	PUL0345|EDV05062.1	676	1.0646729610005041e-267	64	665	49	640	0.8998505231689088	dbCAN
GH8.hmm	320	PUL0345|EDV05067.1	418	6.403637836383033e-79	12	319	84	409	0.9625	dbCAN
CE6.hmm	99	PUL0345|EDV05068.1	1061	1.2919973526326056e-34	2	99	73	183	0.98989898989899	dbCAN
GH95.hmm	722	PUL0345|EDV05068.1	1061	8.668361873736846e-294	3	713	266	997	0.9847645429362881	dbCAN
CE1.hmm	227	PUL0345|EDV05069.1	294	3.258782411495349e-58	1	225	38	289	0.9911894273127754	dbCAN
GH5_21.hmm	292	PUL0345|EDV05070.1	660	5.464362331713933e-103	2	268	70	355	0.9143835616438356	dbCAN
GH10.hmm	303	PUL0345|EDV05072.1	746	3.5261704612643563e-44	96	302	482	741	0.6831683168316832	dbCAN
CE20.hmm	249	PUL0345|EDV05079.1	641	1.606363564148869e-34	3	122	98	223	0.4819277108433735	dbCAN
CE20.hmm	249	PUL0345|EDV05079.1	641	4.424093256501396e-45	122	247	405	530	0.5060240963855421	dbCAN
GH115.hmm	697	PUL0345|EDV05080.1	848	8.557953331755304e-289	2	697	49	827	0.9985652797704447	dbCAN
GH43_29.hmm	278	PUL0346|CCG34969.1	158	1.044609311297178e-56	1	133	32	158	0.4784172661870504	dbCAN
GH43_12.hmm	281	PUL0346|CCG34977.1	578	8.91995051512281e-112	2	281	71	366	0.99644128113879	dbCAN
CBM91.hmm	200	PUL0346|CCG34977.1	578	8.418961556121683e-57	4	179	397	576	0.88	dbCAN
GH43_1.hmm	307	PUL0346|CCG34978.1	323	3.036993460184622e-153	2	307	8	317	0.996742671009772	dbCAN
GH10.hmm	303	PUL0346|CCG34979.1	373	2.9382773998625457e-103	1	301	30	368	0.9933993399339934	dbCAN
GH16_3.hmm	230	PUL0346|CCG34983.1	246	1.9596631586528878e-50	1	230	17	243	1.0	dbCAN
GH10.hmm	303	PUL0364|AAM43336.1	385	8.855746071967649e-103	2	302	25	373	0.9933993399339934	dbCAN
GH2.hmm	752	PUL0364|AAM43337.1	963	1.1727878656414528e-111	22	470	81	738	0.5970744680851063	dbCAN
GH10.hmm	303	PUL0364|AAM43339.1	330	1.5874450991359407e-75	27	302	41	319	0.9108910891089109	dbCAN
GH43_1.hmm	307	PUL0364|AAM43343.1	344	7.3066303985152205e-152	1	307	21	330	1.0	dbCAN
GH67.hmm	669	PUL0390|WP_004082543.1	674	3.11726609068789e-305	4	669	5	670	0.9955156950672646	dbCAN
CBM22.hmm	131	PUL0390|WP_004082550.1	1059	2.5827974082619438e-26	7	124	56	174	0.9007633587786259	dbCAN
CBM22.hmm	131	PUL0390|WP_004082550.1	1059	1.4002229284602795e-38	2	130	205	335	0.9847328244274809	dbCAN
GH10.hmm	303	PUL0390|WP_004082550.1	1059	2.7519335620877997e-114	2	302	370	691	0.9933993399339934	dbCAN
CBM9.hmm	182	PUL0390|WP_004082550.1	1059	6.387104922332531e-28	24	182	729	867	0.8736263736263736	dbCAN
CBM9.hmm	182	PUL0390|WP_004082550.1	1059	2.0381905379868794e-62	1	182	882	1057	1.0	dbCAN
CBM22.hmm	131	PUL0390|WP_004082552.1	179	4.967744831168117e-16	35	129	33	126	0.7251908396946565	dbCAN
GH10.hmm	303	PUL0390|WP_004082568.1	347	1.422269598491659e-114	5	302	28	337	0.9834983498349835	dbCAN
GH3.hmm	216	PUL0390|WP_004082594.1	778	1.3839651260728617e-73	3	216	89	315	0.9907407407407407	dbCAN
CE7.hmm	313	PUL0390|WP_004082599.1	325	3.8174241027973354e-144	1	313	3	319	1.0	dbCAN
GH67.hmm	669	PUL0392|CBK69516.1	713	5.615313717746214e-281	26	666	38	681	0.9581464872944694	dbCAN
CE20.hmm	249	PUL0392|CBK69518.1	548	5.605610017023245e-36	3	147	101	263	0.5823293172690763	dbCAN
CE20.hmm	249	PUL0392|CBK69518.1	548	6.284932598248161e-44	122	248	416	542	0.5100401606425703	dbCAN
GH13_14.hmm	289	PUL0392|CBK69519.1	668	8.985840319192275e-119	1	289	202	526	1.0	dbCAN
GH43_11.hmm	292	PUL0402|BAL51422.1	559	4.459724758436256e-133	1	292	4	305	1.0	dbCAN
CBM91.hmm	200	PUL0402|BAL51422.1	559	1.2689510847571042e-44	3	199	333	539	0.985	dbCAN
GH10.hmm	303	PUL0411|CAA89207.1	369	1.0101790799217234e-102	2	302	26	366	0.9933993399339934	dbCAN
GH43_1.hmm	307	PUL0411|CAA89208.1	319	1.0310236475530075e-139	5	307	9	315	0.9869706840390879	dbCAN
GH10.hmm	303	PUL0414|AFK83726.1	401	1.9631681896916537e-49	96	300	33	293	0.6765676567656765	dbCAN
GH1.hmm	429	PUL0414|AFK83736.1	443	1.9710819067620295e-164	4	425	5	438	0.9836829836829837	dbCAN
GH10.hmm	303	PUL0414|AFK83737.1	476	3.1555077059446882e-90	2	302	119	462	0.9933993399339934	dbCAN
GH10.hmm	303	PUL0414|AFK83738.1	380	2.9710482783579627e-83	3	303	44	372	0.9933993399339934	dbCAN
GH10.hmm	303	PUL0414|AFK83739.1	503	7.520788860259033e-83	3	301	141	499	0.9867986798679867	dbCAN
GH94.hmm	1036	PUL0414|AFK83742.1	638	6.10699844044372e-192	263	799	2	578	0.5183397683397684	dbCAN
GH20.hmm	337	PUL0415|EDO13795.1	691	4.20524517312975e-121	8	336	151	498	0.9762611275964391	dbCAN
GH20.hmm	337	PUL0415|EDO13796.1	774	1.0196109318197968e-122	8	336	154	509	0.9762611275964391	dbCAN
GH43_1.hmm	307	PUL0456|WP_006281621.1	319	1.0310236475530075e-139	5	307	9	315	0.9869706840390879	dbCAN
GH67.hmm	669	PUL0456|WP_006281625.1	629	1.601886272388061e-244	103	665	82	628	0.8415545590433483	dbCAN
GH10.hmm	303	PUL0456|WP_039869723.1	369	1.5214120282136174e-102	2	302	26	366	0.9933993399339934	dbCAN
GH43_10.hmm	271	PUL0456|WP_094448662.1	520	5.808812525123356e-91	1	271	21	286	1.0	dbCAN
CBM91.hmm	200	PUL0456|WP_094448662.1	520	3.144099196543306e-26	5	197	314	515	0.965	dbCAN
GH43_11.hmm	292	PUL0457|WP_017261048.1	542	6.413860076414014e-130	1	292	3	304	1.0	dbCAN
CBM91.hmm	200	PUL0457|WP_017261048.1	542	6.903934430028767e-48	3	199	332	538	0.985	dbCAN
GH30_1.hmm	415	PUL0474|WP_012023638.1	487	8.878636715579732e-176	3	414	69	486	0.9927710843373494	dbCAN
GH30_1.hmm	415	PUL0474|WP_012023639.1	487	3.4359347840288165e-180	3	414	68	486	0.9927710843373494	dbCAN
GH3.hmm	216	PUL0474|WP_012023640.1	755	7.220118564857549e-71	2	216	108	338	0.9953703703703703	dbCAN
GH30_3.hmm	417	PUL0474|WP_012023642.1	474	3.474440153469534e-179	3	417	63	474	0.9952038369304557	dbCAN
GH3.hmm	216	PUL0474|WP_012023643.1	743	1.0069850789918402e-69	2	215	90	312	0.9907407407407407	dbCAN
GH3.hmm	216	PUL0480|WP_012025838.1	759	6.08737065828323e-62	3	215	105	325	0.9861111111111112	dbCAN
GH10.hmm	303	PUL0480|WP_012025843.1	463	5.067766059878264e-84	9	301	141	459	0.966996699669967	dbCAN
GH16.hmm	189	PUL0480|WP_012025844.1	304	2.1284711711510854e-24	4	189	53	300	0.9841269841269841	dbCAN
GH8.hmm	320	PUL0480|WP_012025845.1	430	3.0461848639509416e-83	21	319	91	418	0.934375	dbCAN
GH3.hmm	216	PUL0508|BAD02389.1	770	1.8395123482535802e-63	2	216	97	320	0.9953703703703703	dbCAN
GH43_11.hmm	292	PUL0520|AAQ62864.1	559	2.343586854836588e-131	1	292	4	305	1.0	dbCAN
CBM91.hmm	200	PUL0520|AAQ62864.1	559	4.689877263242611e-44	3	199	333	539	0.985	dbCAN
GH115.hmm	697	PUL0533|ALJ58215.1	859	6.244743994557598e-274	7	697	43	835	0.9913916786226685	dbCAN
GH10.hmm	303	PUL0533|ALJ58221.1	737	4.6170720769591763e-17	95	301	504	733	0.6831683168316832	dbCAN
GH30_8.hmm	388	PUL0533|ALJ58222.1	546	1.752829145312699e-120	4	386	136	542	0.9871134020618557	dbCAN
CE4.hmm	130	PUL0542|ABI49936.1	204	1.3082891655496398e-38	4	125	5	128	0.9384615384615385	dbCAN
GH10.hmm	303	PUL0542|ABI49937.2	331	4.3574255892640795e-116	1	301	7	329	0.9933993399339934	dbCAN
GH67.hmm	669	PUL0542|ABI49940.1	679	0.0	4	669	6	675	0.9955156950672646	dbCAN
GH39.hmm	431	PUL0542|ABI49941.1	504	2.1949187658686047e-189	3	431	12	439	0.9953596287703016	dbCAN
GH10.hmm	303	PUL0542|ABI49951.1	412	4.285818014643566e-112	2	302	53	410	0.9933993399339934	dbCAN
GH52.hmm	415	PUL0542|ABI49956.1	705	2.6321940448318397e-216	1	415	20	439	1.0	dbCAN
GH43_11.hmm	292	PUL0542|ABI49959.1	535	7.520811826519022e-153	1	292	4	302	1.0	dbCAN
CBM91.hmm	200	PUL0542|ABI49959.1	535	3.8740737799513663e-57	3	198	329	534	0.98	dbCAN
GH43_10.hmm	271	PUL0553|CBK67940.1	534	5.995629588828976e-96	1	271	30	299	1.0	dbCAN
CBM91.hmm	200	PUL0553|CBK67940.1	534	1.4412492309564231e-30	5	197	325	528	0.965	dbCAN
GH3.hmm	216	PUL0553|CBK67941.1	861	6.816122284766805e-70	3	215	59	304	0.9861111111111112	dbCAN
GH43_12.hmm	281	PUL0553|CBK67943.1	555	7.440662920583539e-109	2	281	45	339	0.99644128113879	dbCAN
CBM91.hmm	200	PUL0553|CBK67943.1	555	2.4172042594164222e-54	4	182	375	554	0.895	dbCAN
GH31_4.hmm	435	PUL0553|CBK67944.1	814	2.7925669889704418e-186	1	435	217	713	1.0	dbCAN
GH97.hmm	631	PUL0553|CBK67945.1	658	2.753403173652696e-171	5	628	23	656	0.9889064976228209	dbCAN
GH43_29.hmm	278	PUL0553|CBK67946.1	443	1.1601557742692045e-114	1	278	25	297	1.0	dbCAN
CBM6.hmm	138	PUL0553|CBK67946.1	443	6.2956886344630154e-30	18	137	321	443	0.8695652173913043	dbCAN
GH43_12.hmm	281	PUL0553|CBK67947.1	452	1.794557923070401e-74	83	281	30	240	0.708185053380783	dbCAN
CBM91.hmm	200	PUL0553|CBK67947.1	452	5.29610267517963e-54	7	180	274	451	0.87	dbCAN
GH10.hmm	303	PUL0553|CBK67953.1	754	1.0637926247964315e-44	96	302	487	749	0.6831683168316832	dbCAN
GH5_21.hmm	292	PUL0553|CBK67955.1	652	2.1220512161072565e-100	2	278	63	354	0.9486301369863014	dbCAN
CE6.hmm	99	PUL0553|CBK67956.1	607	4.502624826385192e-34	2	98	52	161	0.9797979797979798	dbCAN
CE1.hmm	227	PUL0553|CBK67956.1	607	1.6988215057231947e-54	2	222	374	603	0.973568281938326	dbCAN
GH43_29.hmm	278	PUL0553|CBK67957.1	461	4.340583888774958e-118	1	277	26	313	0.9964028776978417	dbCAN
CBM6.hmm	138	PUL0553|CBK67957.1	461	8.02782226425918e-34	16	138	335	461	0.8913043478260869	dbCAN
GH95.hmm	722	PUL0553|CBK67959.1	811	1.7655385410037958e-292	5	713	20	743	0.981994459833795	dbCAN
GH115.hmm	697	PUL0553|CBK67960.1	856	7.11136400850982e-288	2	697	42	832	0.9985652797704447	dbCAN
GH67.hmm	669	PUL0592|ACS99998.1	687	0.0	1	669	4	684	1.0	dbCAN
GH10.hmm	303	PUL0592|ACS99999.1	341	4.664197055483328e-114	2	302	10	332	0.9933993399339934	dbCAN
GH43_12.hmm	281	PUL0592|ACT00001.1	521	4.3309533908219835e-115	1	281	12	288	1.0	dbCAN
CBM91.hmm	200	PUL0592|ACT00001.1	521	2.875917794517302e-49	6	198	322	518	0.965	dbCAN
GH51_1.hmm	472	PUL0594|ACT02231.1	503	8.394012952574598e-182	3	472	8	498	0.9957627118644068	dbCAN
GH95.hmm	722	PUL0598|ADL50360.1	769	5.238252665382487e-294	6	715	12	737	0.9833795013850416	dbCAN
GH43_11.hmm	292	PUL0599|ADL52305.1	528	3.7423882233553376e-154	1	292	4	294	1.0	dbCAN
CBM91.hmm	200	PUL0599|ADL52305.1	528	2.147448167963763e-53	4	199	322	527	0.98	dbCAN
GH10.hmm	303	PUL0602|AEH48179.1	412	2.659790403621865e-111	2	302	48	410	0.9933993399339934	dbCAN
GH39.hmm	431	PUL0602|AEH48187.1	503	1.2841240987480041e-188	3	431	12	437	0.9953596287703016	dbCAN
GH67.hmm	669	PUL0602|AEH48188.1	683	0.0	3	669	5	679	0.9970104633781763	dbCAN
GH10.hmm	303	PUL0602|AEH48192.1	331	8.921496598335993e-117	1	302	7	330	0.9966996699669967	dbCAN
GH52.hmm	415	PUL0602|AEH48193.1	705	3.847915044277207e-214	1	415	20	439	1.0	dbCAN
CE4.hmm	130	PUL0602|AEH48194.1	206	1.3460412574222326e-36	5	125	11	133	0.9307692307692308	dbCAN
GH43_15.hmm	284	PUL0610|ACY47960.1	797	1.3869263617171566e-128	1	281	51	332	0.9894366197183099	dbCAN
CBM91.hmm	200	PUL0610|ACY47960.1	797	1.224634233823774e-32	5	198	362	559	0.97	dbCAN
CBM6.hmm	138	PUL0610|ACY47960.1	797	4.150410587669869e-22	20	136	567	695	0.8478260869565217	dbCAN
CBM4.hmm	126	PUL0610|ACY47961.1	997	2.608054249422435e-19	5	121	43	179	0.9285714285714286	dbCAN
CBM4.hmm	126	PUL0610|ACY47961.1	997	8.826095619006922e-18	5	121	217	353	0.9285714285714286	dbCAN
GH10.hmm	303	PUL0610|ACY47961.1	997	9.22542001817314e-69	17	301	596	890	0.9405940594059405	dbCAN
GH10.hmm	303	PUL0610|ACY47966.1	498	1.6091456082580461e-69	8	302	78	387	0.9735973597359736	dbCAN
GH67.hmm	669	PUL0610|ACY47971.1	726	0.0	1	667	25	695	0.9970104633781763	dbCAN
GH3.hmm	216	PUL0610|ACY47972.1	792	2.749974083683651e-73	3	216	110	340	0.9907407407407407	dbCAN
GH3.hmm	216	PUL0610|ACY47973.1	784	8.47228658332957e-74	3	216	102	332	0.9907407407407407	dbCAN
GH67.hmm	669	PUL0617|NPD82008.1	642	3.443867848830806e-250	80	662	68	634	0.8714499252615845	dbCAN
GH10.hmm	303	PUL0617|NPD82011.1	375	1.5862740813923266e-90	26	294	68	374	0.8877887788778878	dbCAN
GH43_1.hmm	307	PUL0617|NPD82012.1	323	1.611042568354728e-144	5	307	11	317	0.9869706840390879	dbCAN
GH43_35.hmm	305	PUL0617|NPD82013.1	689	9.911894710547153e-103	1	304	43	384	0.9967213114754099	dbCAN
