CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Gene Strand	Gene Annotation
CGC9	TC	NC_004663.1	WP_008766157.1	367215	368588	+	TC|2.A.6.2.20
CGC9	null	NC_004663.1	WP_008760603.1	368717	370363	+	null
CGC9	CAZyme	NC_004663.1	WP_008766156.1	370521	371414	+	CAZyme|GH25_e217
CGC10	CAZyme	NC_004663.1	WP_011107206.1	403243	405093	+	CAZyme|GH141_e0
CGC10	CAZyme	NC_004663.1	WP_011107207.1	405215	407461	+	CAZyme|GH31_3
CGC10	STP	NC_004663.1	WP_008766133.1	407471	409279	+	STP|B12-binding_2+STP|B12-binding
CGC10	TC	NC_004663.1	WP_008766132.1	409308	410879	+	TC|2.A.21.3.19
CGC11	CAZyme	NC_004663.1	WP_011107215.1	432012	433937	-	CAZyme|GH43_4
CGC11	null	NC_004663.1	WP_011107216.1	433972	435777	-	null
CGC11	TC	NC_004663.1	WP_011107217.1	435803	438952	-	TC|1.B.14.6.17
CGC11	null	NC_004663.1	WP_008760650.1	438957	440732	-	null
CGC11	TC	NC_004663.1	WP_011107218.1	440745	443828	-	TC|1.B.14.6.17
CGC11	null	NC_004663.1	WP_225011977.1	443848	446157	-	null
CGC11	TC	NC_004663.1	WP_011107220.1	446387	450649	-	TC|9.B.238.3.1+TF|HTH_AraC+STP|Reg_prop+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC11	CAZyme	NC_004663.1	WP_011107221.1	450805	452346	+	CAZyme|GH43_4
CGC11	CAZyme	NC_004663.1	WP_011107222.1	452372	454354	+	CAZyme|GH51_2
CGC11	CAZyme	NC_004663.1	WP_172461659.1	454377	455321	+	CAZyme|GH43_29
CGC11	null	NC_004663.1	WP_011107224.1	455441	456595	-	null
CGC11	TC	NC_004663.1	WP_008760657.1	456639	457949	-	TC|2.A.1.7.2
CGC12	TC	NC_004663.1	WP_008766062.1	524995	526401	+	TC|2.A.1.1.55
CGC12	null	NC_004663.1	WP_008766045.1	526439	527629	+	null
CGC12	CAZyme	NC_004663.1	WP_011107267.1	527678	529870	+	CAZyme|GH89_e5+TC|2.A.29.14.11
CGC12	TC	NC_004663.1	WP_011107268.1	530005	533124	+	TC|1.B.14.6.17
CGC13	TC	NC_004663.1	WP_008766060.1	552283	555507	-	TC|1.B.14.6.17
CGC13	null	NC_004663.1	WP_008766061.1	555562	556725	-	null
CGC13	CAZyme	NC_004663.1	WP_008766031.1	557455	559089	+	CAZyme|CBM93|GH33_e121+SULFATLAS|S1_8
CGC13	CAZyme	NC_004663.1	WP_011107274.1	559086	561098	+	CAZyme|GH20_e112+SULFATLAS|S1_16
CGC13	CAZyme	NC_004663.1	WP_162303186.1	561113	563188	+	CAZyme|CE20_e16+SULFATLAS|S1_8
CGC13	CAZyme	NC_004663.1	WP_011107276.1	563266	565860	+	CAZyme|GH2_e80
CGC13	CAZyme	NC_004663.1	WP_011107277.1	565899	568223	+	CAZyme|GH20_e12+SULFATLAS|S1_16
CGC13	CAZyme	NC_004663.1	WP_011107278.1	568223	570298	+	CAZyme|GH20_e12|CBM32_e198+SULFATLAS|S1_16
CGC13	CAZyme	NC_004663.1	WP_011107279.1	570314	572833	+	CAZyme|GH2_e137+SULFATLAS|S1_20
CGC14	CAZyme	NC_004663.1	WP_011107288.1	588568	589674	+	CAZyme|GT4_e1427
CGC14	CAZyme	NC_004663.1	WP_011107289.1	589831	590655	+	CAZyme|GT2|GT2
CGC14	TC	NC_004663.1	WP_008766006.1	590713	592119	+	TC|9.B.18.1.1
CGC14	TC	NC_004663.1	WP_008766005.1	592173	592973	+	TC|1.B.18.3.3
CGC14	TC	NC_004663.1	WP_011107290.1	592986	595424	+	TC|8.A.3.3.4
CGC14	TC	NC_004663.1	WP_011107291.1	595675	598419	+	TC|1.B.14.6.1
CGC14	TC	NC_004663.1	WP_011107292.1	598438	600171	+	TC|8.A.46.1.1
CGC15	TC	NC_004663.1	WP_008765023.1	617477	618376	+	TC|2.A.4.1.7
CGC15	TC	NC_004663.1	WP_008765024.1	618425	620023	+	TC|2.A.81.1.2
CGC15	null	NC_004663.1	WP_008763067.1	620099	620455	+	null
CGC15	TC	NC_004663.1	WP_008765025.1	620545	622872	+	TC|1.B.14.1.4+PEPTIDASE|M14.UNB
CGC15	null	NC_004663.1	WP_011107300.1	622994	623335	+	null
CGC15	TC	NC_004663.1	WP_008765027.1	623432	625771	+	TC|1.B.14.1.4+PEPTIDASE|M14.UNB
CGC15	null	NC_004663.1	WP_008765028.1	626052	626621	+	null
CGC15	CAZyme	NC_004663.1	WP_011107301.1	626800	629103	+	CAZyme|GH20_e12+SULFATLAS|S1_16
CGC15	STP	NC_004663.1	WP_011107302.1	629234	629842	+	STP|TetR_N
CGC15	TC	NC_004663.1	WP_011107303.1	629904	631733	+	TC|3.A.1.135.11
CGC15	TC	NC_004663.1	WP_011107304.1	631730	633460	+	TC|3.A.1.135.11
CGC16	CAZyme	NC_004663.1	WP_011107334.1	712455	714221	-	CAZyme|CBM50_e831|CBM50_e831|CBM50_e831+PEPTIDASE|C40.UPW
CGC16	TC	NC_004663.1	WP_032813763.1	714379	717204	+	TC|3.A.1.122.27
CGC16	null	NC_004663.1	WP_008763164.1	717247	717726	+	null
CGC16	TC	NC_004663.1	WP_011107335.1	717802	719316	+	TC|2.A.17.1.7
CGC17	CAZyme	NC_004663.1	WP_070750708.1	749938	751098	+	CAZyme|GT4_e999+TC|2.A.38.4.5
CGC17	CAZyme	NC_004663.1	WP_011107353.1	751630	752769	+	CAZyme|GT94_e2
CGC17	CAZyme	NC_004663.1	WP_011107354.1	752791	753981	+	CAZyme|GT4_e2546
CGC17	null	NC_004663.1	WP_225011961.1	754584	754889	+	null
CGC17	TC	NC_004663.1	WP_011107355.1	755202	755795	+	TC|9.B.18.1.3
CGC17	null	NC_004663.1	WP_011107356.1	755823	757097	+	null
CGC17	TC	NC_004663.1	WP_011107357.1	757320	758273	+	TC|1.B.18.3.3
CGC17	TC	NC_004663.1	WP_011107358.1	758286	760724	+	TC|8.A.3.3.4
CGC18	CAZyme	NC_004663.1	WP_055229875.1	822423	824366	+	CAZyme|CBM62_e0
CGC18	null	NC_004663.1	WP_011107390.1	824498	825586	+	null
CGC18	TC	NC_004663.1	WP_011107391.1	825613	828720	+	TC|2.A.6.3.6
CGC18	null	NC_004663.1	WP_008761349.1	828717	830216	+	null
CGC18	TC	NC_004663.1	WP_011107392.1	830248	833493	+	TC|2.A.6.3.15
CGC19	CAZyme	NC_004663.1	WP_008765558.1	836314	837480	+	CAZyme|CE9_e7+PEPTIDASE|M38.UPW
CGC19	CAZyme	NC_004663.1	WP_011107394.1	837499	838671	+	CAZyme|CE9_e7+PEPTIDASE|M38.UNW
CGC19	TC	NC_004663.1	WP_011107395.1	838793	839152	-	TC|8.A.88.2.3
CGC19	TC	NC_004663.1	WP_011107396.1	839386	840648	+	TC|2.A.6.1.5
CGC19	TC	NC_004663.1	WP_008765562.1	840704	841798	+	TC|3.A.1.122.35
CGC19	TC	NC_004663.1	WP_008765563.1	841814	844939	+	TC|2.A.6.1.17
CGC20	CAZyme	NC_004663.1	WP_008765565.1	847186	849201	+	CAZyme|GH97_e10
CGC20	TC	NC_004663.1	WP_011107399.1	849389	851053	-	TC|4.C.1.1.4
CGC20	TC	NC_004663.1	WP_008761361.1	851405	852877	-	TC|2.A.36.6.11
CGC20	TC	NC_004663.1	WP_008765567.1	853046	854230	+	TC|2.A.40.1.4
CGC21	TC	NC_004663.1	WP_162303190.1	936299	939685	+	TC|1.B.14.6.17
CGC21	TC	NC_004663.1	WP_011107430.1	939715	941520	+	TC|8.A.46.3.4
CGC21	SULFATLAS	NC_004663.1	WP_161800184.1	941594	943042	+	SULFATLAS|S1_7
CGC21	CAZyme	NC_004663.1	WP_011107432.1	943044	945092	+	CAZyme|GH2_e122+SULFATLAS|S1_20
CGC22	CAZyme	NC_004663.1	WP_011107440.1	960466	962478	+	CAZyme|CBM48_e32|GH13_8
CGC22	null	NC_004663.1	WP_008761473.1	962540	963016	-	null
CGC22	CAZyme	NC_004663.1	WP_008765636.1	963212	964909	-	CAZyme|GH13_38+TC|8.A.9.1.2
CGC23	CAZyme	NC_004663.1	WP_011107501.1	1061861	1063183	-	CAZyme|CBM32_e10
CGC23	null	NC_004663.1	WP_011107502.1	1063214	1065112	-	null
CGC23	TC	NC_004663.1	WP_011107503.1	1065133	1068345	-	TC|1.B.14.6.17
CGC24	CAZyme	NC_004663.1	WP_008765768.1	1195838	1198933	-	CAZyme|PL29_e7
CGC24	CAZyme	NC_004663.1	WP_008765769.1	1199001	1200683	-	CAZyme|PL1_2
CGC24	TC	NC_004663.1	WP_008765770.1	1200747	1205165	-	TC|9.B.238.3.7+TF|HTH_AraC+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC24	null	NC_004663.1	WP_008765771.1	1205423	1205674	-	null
CGC24	CAZyme	NC_004663.1	WP_008765772.1	1205904	1208552	-	CAZyme|GH2_e50+SULFATLAS|S1_20
CGC24	CAZyme	NC_004663.1	WP_008765773.1	1208581	1210992	-	CAZyme|GH139_e0
CGC24	CAZyme	NC_004663.1	WP_008765774.1	1211002	1212435	-	CAZyme|CE20_e10+SULFATLAS|S1_7
CGC24	CAZyme	NC_004663.1	WP_370448176.1	1212438	1215722	-	CAZyme|GH106_e44
CGC24	null	NC_004663.1	WP_008765776.1	1215879	1217393	-	null
CGC24	TC	NC_004663.1	WP_011107551.1	1217557	1220208	-	TC|3.A.3.4.5
CGC25	CAZyme	NC_004663.1	WP_011107553.1	1222940	1225792	-	CAZyme|GH2_e106+SULFATLAS|S1_19
CGC25	CAZyme	NC_004663.1	WP_011107554.1	1225844	1229122	-	CAZyme|GH2_e1+SULFATLAS|S1_19
CGC25	TC	NC_004663.1	WP_011107555.1	1229478	1230977	+	TC|9.B.238.3.6
CGC25	TF	NC_004663.1	WP_011107556.1	1230974	1231819	-	TF|HTH_AraC+STP|AraC_binding+STP|HTH_18
CGC25	CAZyme	NC_004663.1	WP_162303160.1	1232033	1236271	-	CAZyme|GH137_e0|GH2_e99|CBM57_e0|CBM97
CGC25	CAZyme	NC_004663.1	WP_162303161.1	1236402	1239101	-	CAZyme|GH138_e0
CGC25	TC	NC_004663.1	WP_008765790.1	1239321	1241753	+	TC|9.B.259.2.2+STP|GAF+STP|HisKA+STP|HATPase_c
CGC26	TC	NC_004663.1	WP_062695115.1	1255841	1256839	-	TC|9.B.265.1.5
CGC26	CAZyme	NC_004663.1	WP_162303191.1	1257068	1259536	+	CAZyme|GH95_e1+SULFATLAS|S1_11
CGC26	CAZyme	NC_004663.1	WP_011107571.1	1259550	1260752	+	CAZyme|GH105_e2
CGC26	CAZyme	NC_004663.1	WP_011107572.1	1260789	1262240	+	CAZyme|GH140_e1
CGC26	CAZyme	NC_004663.1	WP_011107573.1	1262233	1266105	+	CAZyme|CBM67_e28|GH78_e2|GH33_e82+SULFATLAS|S1_8
CGC27	CAZyme	NC_004663.1	WP_011107577.1	1270084	1272045	-	CAZyme|CE19_e0+PEPTIDASE|S09.UPW
CGC27	CAZyme	NC_004663.1	WP_011107578.1	1272083	1273420	-	CAZyme|GH28_e10+SULFATLAS|S1_15
CGC27	CAZyme	NC_004663.1	WP_008765808.1	1273457	1276318	-	CAZyme|CBM67_e27|GH78_e43+SULFATLAS|S1_8
CGC27	CAZyme	NC_004663.1	WP_008765809.1	1276351	1279680	-	CAZyme|GH143_e0|GH142_e0+SULFATLAS|S1_19
CGC27	CAZyme	NC_004663.1	WP_055217731.1	1279732	1280661	-	CAZyme|GH43_18+SULFATLAS|S1_16
CGC27	null	NC_004663.1	WP_008765811.1	1280905	1281573	-	null
CGC27	CAZyme	NC_004663.1	WP_008765812.1	1281647	1283386	-	CAZyme|PL1_2
CGC27	null	NC_004663.1	WP_008765813.1	1283613	1285880	-	null
CGC27	TC	NC_004663.1	WP_008761665.1	1285897	1289205	-	TC|1.B.14.6.17
CGC28	CAZyme	NC_004663.1	WP_011107585.1	1300094	1302364	-	CAZyme|GH92_e13
CGC28	CAZyme	NC_004663.1	WP_011107586.1	1302372	1303340	-	CAZyme|GH130_2
CGC28	TC	NC_004663.1	WP_011107587.1	1303393	1304724	-	TC|2.A.1.25.6
CGC28	CAZyme	NC_004663.1	WP_011107588.1	1304823	1307027	-	CAZyme|GH163_e7+SULFATLAS|S1_71
CGC29	CAZyme	NC_004663.1	WP_008765826.1	1309791	1310813	-	CAZyme|GH18_e50
CGC29	TC	NC_004663.1	WP_011107590.1	1310840	1312423	-	TC|8.A.46.2.1
CGC29	TC	NC_004663.1	WP_008765828.1	1312432	1315194	-	TC|1.B.14.6.13
CGC29	null	NC_004663.1	WP_011107591.1	1315995	1317236	-	null
CGC29	TC	NC_004663.1	WP_011107592.1	1317605	1320898	+	TC|1.B.14.6.13
CGC29	TC	NC_004663.1	WP_011107593.1	1320919	1322559	+	TC|8.A.46.2.2
CGC29	CAZyme	NC_004663.1	WP_008761680.1	1322591	1323685	+	CAZyme|GH18_e203
CGC29	null	NC_004663.1	WP_008761679.1	1323704	1324885	+	null
CGC29	TC	NC_004663.1	WP_229077311.1	1325150	1327897	+	TC|1.B.14.6.13
CGC29	TC	NC_004663.1	WP_011107596.1	1327916	1329460	+	TC|8.A.46.2.1
CGC29	CAZyme	NC_004663.1	WP_008763540.1	1329485	1330612	+	CAZyme|GH18_e37
CGC30	CAZyme	NC_004663.1	WP_008765332.1	1386673	1389231	-	CAZyme|GT35_e7
CGC30	TC	NC_004663.1	WP_011107617.1	1389253	1391499	-	TC|2.A.37.1.5+STP|TrkA_C+STP|TrkA_C
CGC31	CAZyme	NC_004663.1	WP_008765880.1	1454709	1455608	+	CAZyme|GT2|GT2
CGC31	CAZyme	NC_004663.1	WP_008765881.1	1455628	1456815	+	CAZyme|GT2
CGC31	TC	NC_004663.1	WP_008765882.1	1456971	1457414	-	TC|1.D.194.1.1
CGC32	CAZyme	NC_004663.1	WP_011107641.1	1463435	1464553	+	CAZyme|GT94_e7
CGC32	CAZyme	NC_004663.1	WP_054958832.1	1464600	1465544	+	CAZyme|GT2+TC|4.D.1.1.3
CGC32	TC	NC_004663.1	WP_008765891.1	1465568	1467043	+	TC|2.A.66.2.23
CGC32	CAZyme	NC_004663.1	WP_008765892.1	1467040	1468170	+	CAZyme|GT4_e1235
CGC32	CAZyme	NC_004663.1	WP_008765893.1	1468183	1469094	+	CAZyme|GT101_e12
CGC32	CAZyme	NC_004663.1	WP_011107643.1	1469098	1470252	+	CAZyme|GT4_e1077
CGC32	CAZyme	NC_004663.1	WP_008765895.1	1470264	1471115	+	CAZyme|GT2+TC|4.D.1.1.3
CGC33	TC	NC_004663.1	WP_008763445.1	1489045	1490400	+	TC|2.A.66.1.13
CGC33	TC	NC_004663.1	WP_008765906.1	1490546	1491262	+	TC|1.B.6.13.3
CGC33	CAZyme	NC_004663.1	WP_011107650.1	1491240	1491986	+	CAZyme|GT51_e158
CGC34	TC	NC_004663.1	WP_011107690.1	1604650	1605999	-	TC|3.A.1.11.8
CGC34	TC	NC_004663.1	WP_008762999.1	1606023	1606820	-	TC|3.A.1.11.8
CGC34	TC	NC_004663.1	WP_008762998.1	1606814	1607614	-	TC|3.A.1.11.8
CGC34	TC	NC_004663.1	WP_008762997.1	1607626	1609017	-	TC|3.A.1.11.8
CGC34	null	NC_004663.1	WP_008762996.1	1609157	1610257	+	null
CGC34	CAZyme	NC_004663.1	WP_011107692.1	1610593	1613157	-	CAZyme|GT35_e7
CGC34	CAZyme	NC_004663.1	WP_011107693.1	1613195	1614856	-	CAZyme|GT3_e2
CGC34	TC	NC_004663.1	WP_005675599.1	1615062	1615523	-	TC|3.A.2.2.2
CGC34	TC	NC_004663.1	WP_105100251.1	1615576	1617399	-	TC|3.A.2.2.2
CGC34	null	NC_004663.1	WP_005681263.1	1617396	1618001	-	null
CGC34	TC	NC_004663.1	WP_008762991.1	1618044	1619369	-	TC|3.A.2.3.3
CGC34	TC	NC_004663.1	WP_010538526.1	1619403	1621160	-	TC|3.A.2.3.3
CGC35	TC	NC_004663.1	WP_008764951.1	1662251	1662724	-	TC|9.B.124.1.8
CGC35	null	NC_004663.1	WP_011107717.1	1663708	1664256	-	null
CGC35	TC	NC_004663.1	WP_011107718.1	1664280	1665386	-	TC|9.B.146.1.4
CGC35	CAZyme	NC_004663.1	WP_011107719.1	1665404	1666216	-	CAZyme|GT2+TC|4.D.1.3.3
CGC36	TC	NC_004663.1	WP_011107893.1	1989363	1992815	+	TC|1.B.14.6.17
CGC36	null	NC_004663.1	WP_011107894.1	1992829	1994685	+	null
CGC36	CAZyme	NC_004663.1	WP_011107895.1	1994978	1996537	+	CAZyme|GH20_e8+SULFATLAS|S1_16
CGC36	SULFATLAS	NC_004663.1	WP_011107896.1	1996551	1998053	+	SULFATLAS|S1_20
CGC36	TC	NC_004663.1	WP_008762107.1	1998220	1999395	-	TC|1.A.23.4.5
CGC36	SULFATLAS	NC_004663.1	WP_011107897.1	1999530	2001077	-	SULFATLAS|S1_15
CGC36	CAZyme	NC_004663.1	WP_011107898.1	2001164	2002981	-	CAZyme|GH29_e30|CBM32_e126|CBM32_e126+SULFATLAS|S1_16
CGC36	CAZyme	NC_004663.1	WP_070750859.1	2003149	2006220	-	CAZyme|GH2_e1+SULFATLAS|S1_19
CGC36	CAZyme	NC_004663.1	WP_011107900.1	2006246	2008576	-	CAZyme|GH20_e135+SULFATLAS|S1_16
CGC37	TC	NC_004663.1	WP_008767896.1	2012204	2014021	-	TC|8.A.46.3.4
CGC37	TC	NC_004663.1	WP_008767895.1	2014035	2017394	-	TC|1.B.14.6.17
CGC37	CAZyme	NC_004663.1	WP_008767894.1	2017425	2019089	-	CAZyme|GH18_e389
CGC38	TC	NC_004663.1	WP_011107910.1	2031658	2032071	+	TC|1.D.194.1.2
CGC38	null	NC_004663.1	WP_011107911.1	2032185	2033750	-	null
CGC38	TC	NC_004663.1	WP_011107913.1	2034033	2034659	-	TC|9.B.18.1.3
CGC38	CAZyme	NC_004663.1	WP_011107914.1	2034688	2035497	-	CAZyme|GT2
CGC38	CAZyme	NC_004663.1	WP_011107915.1	2035514	2036425	-	CAZyme|GT2
CGC38	CAZyme	NC_004663.1	WP_011107916.1	2036422	2037720	-	CAZyme|GT129
CGC38	CAZyme	NC_004663.1	WP_011107917.1	2037711	2038703	-	CAZyme|GT2
CGC38	CAZyme	NC_004663.1	WP_062694757.1	2038710	2039438	-	CAZyme|GT25_e69
CGC39	TC	NC_004663.1	WP_011107929.1	2052264	2054069	+	TC|9.B.238.3.1
CGC39	TC	NC_004663.1	WP_011107930.1	2054158	2055612	-	TC|3.A.1.131.2
CGC39	CAZyme	NC_004663.1	WP_011107931.1	2055649	2057655	-	CAZyme|CBM48_e14|GH13_14
CGC40	TC	NC_004663.1	WP_008767830.1	2104010	2104423	+	TC|1.D.194.1.2
CGC40	STP	NC_004663.1	WP_008767829.1	2104512	2104805	-	STP|NTP_transf_2
CGC40	TC	NC_004663.1	WP_011107947.1	2104941	2105567	-	TC|9.B.18.1.3
CGC40	CAZyme	NC_004663.1	WP_011107948.1	2105596	2106417	-	CAZyme|GT2
CGC41	TC	NC_004663.1	WP_008763289.1	2171552	2172721	-	TC|2.A.1.7.17
CGC41	CAZyme	NC_004663.1	WP_008767782.1	2173001	2174833	-	CAZyme|GH32_e16+SULFATLAS|S1_7
CGC41	CAZyme	NC_004663.1	WP_032841481.1	2174963	2176531	-	CAZyme|GH32_e129
CGC41	null	NC_004663.1	WP_008763287.1	2176550	2177935	-	null
CGC41	TC	NC_004663.1	WP_008767780.1	2177962	2179674	-	TC|1.B.38.1.10
CGC41	TC	NC_004663.1	WP_193349043.1	2179702	2182815	-	TC|1.B.14.6.17
CGC41	null	NC_004663.1	WP_008767778.1	2183127	2183999	+	null
CGC41	CAZyme	NC_004663.1	WP_011107965.1	2184204	2186087	-	CAZyme|GH32_e16+SULFATLAS|S1_7
CGC42	CAZyme	NC_004663.1	WP_032841480.1	2189550	2192801	+	CAZyme|GH2_e119
CGC42	CAZyme	NC_004663.1	WP_011107968.1	2192819	2195074	+	CAZyme|GH92_e30+TC|1.C.96.1.3
CGC43	TC	NC_004663.1	WP_008767770.1	2202186	2204192	-	TC|8.A.46.2.1
CGC43	TC	NC_004663.1	WP_008767769.1	2204204	2207509	-	TC|1.B.14.6.2
CGC43	null	NC_004663.1	WP_008767768.1	2207546	2209282	-	null
CGC43	CAZyme	NC_004663.1	WP_008767767.1	2210080	2213775	+	CAZyme|GH2_e5
CGC43	CAZyme	NC_004663.1	WP_011107971.1	2214408	2217467	-	CAZyme|CBM32_e165|GH95_e0+SULFATLAS|S1_11
CGC43	CAZyme	NC_004663.1	WP_011107972.1	2217682	2220243	-	CAZyme|GH3_e0+SULFATLAS|S1_15
CGC43	CAZyme	NC_004663.1	WP_008767764.1	2220294	2222012	-	CAZyme|CE20_e1+SULFATLAS|S1_7
CGC43	CAZyme	NC_004663.1	WP_008767763.1	2222043	2224907	-	CAZyme|GH3_e88+SULFATLAS|S1_7
CGC43	CAZyme	NC_004663.1	WP_307836712.1	2224974	2225882	-	CAZyme|GH43_2
CGC43	null	NC_004663.1	WP_008767761.1	2227954	2228799	-	null
CGC43	TC	NC_004663.1	WP_011107975.1	2228777	2231002	-	TC|2.A.37.4.2
CGC44	CAZyme	NC_004663.1	WP_011108029.1	2349872	2351860	-	CAZyme|GH97_e1+SULFATLAS|S1_8
CGC44	CAZyme	NC_004663.1	WP_011108030.1	2351893	2354172	-	CAZyme|GH3_e1+SULFATLAS|S1_7
CGC44	CAZyme	NC_004663.1	WP_011108031.1	2354366	2355349	-	CAZyme|GH43_17+SULFATLAS|S1_20
CGC44	null	NC_004663.1	WP_011108032.1	2355408	2357366	-	null
CGC44	TC	NC_004663.1	WP_011108033.1	2357378	2360737	-	TC|1.B.14.6.1
CGC45	CAZyme	NC_004663.1	WP_008766584.1	2629926	2631989	+	CAZyme|GH127_e7
CGC45	TC	NC_004663.1	WP_008766585.1	2632182	2633321	+	TC|3.A.1.13.2
CGC45	TC	NC_004663.1	WP_008759785.1	2633318	2634334	+	TC|3.A.1.13.2
CGC45	TC	NC_004663.1	WP_008766586.1	2634331	2635086	+	TC|3.A.1.13.2
CGC45	TC	NC_004663.1	WP_008766587.1	2635210	2636565	+	TC|2.A.66.1.37
CGC46	CAZyme	NC_004663.1	WP_011108135.1	2640758	2643901	+	CAZyme|GH92_e21
CGC46	TC	NC_004663.1	WP_008766592.1	2643912	2645072	+	TC|2.A.1.7.16
CGC46	TC	NC_004663.1	WP_011108136.1	2645309	2648461	+	TC|1.B.14.6.17
CGC47	TC	NC_004663.1	WP_011108148.1	2684368	2687076	-	TC|1.B.42.1.8
CGC47	STP	NC_004663.1	WP_011108149.1	2687167	2687703	-	STP|HD
CGC47	CAZyme	NC_004663.1	WP_011108150.1	2687779	2688942	+	CAZyme|GH171_e3
CGC48	CAZyme	NC_004663.1	WP_008763973.1	2751385	2752839	-	CAZyme|GH29_e30|CBM32_e126+SULFATLAS|S1_16
CGC48	null	NC_004663.1	WP_008763974.1	2752866	2754539	-	null
CGC48	CAZyme	NC_004663.1	WP_224200474.1	2754557	2755528	-	CAZyme|CBM32_e147
CGC48	TC	NC_004663.1	WP_008763976.1	2755560	2757302	-	TC|8.A.46.1.4
CGC48	TC	NC_004663.1	WP_008763977.1	2757331	2760693	-	TC|1.B.14.6.17
